Australia,  Exposures (Lexis triangle)	Last modified: 29 Nov 2022;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 2008   101     1906      228.82       41.84      270.66
 2008   102     1906      162.87       27.92      190.79
 2008   102     1905      135.14       23.76      158.91
 2008   103     1905       93.59       15.34      108.93
 2008   103     1904       75.42       12.53       87.95
 2008   104     1904       50.77        7.73       58.50
 2008   104     1903       40.14        6.57       46.71
 2008   105     1903       26.31        3.90       30.21
 2008   105     1902       21.81        3.18       24.99
 2008   106     1902       13.82        1.77       15.59
 2008   106     1901       11.07        1.44       12.51
 2008   107     1901        6.80        0.71        7.50
 2008   107     1900        5.97        0.50        6.46
 2008   108     1900        3.56        0.09        3.64
 2008   108     1899        2.46        0.10        2.56
 2008   109     1899        1.35        0.00        1.35
 2008   109     1898        0.99        0.00        0.99
 2008   110+       .        0.82        0.00        0.82
 2009    0      2009    72109.62    76165.12   148274.74
 2009    0      2008    71450.79    75296.68   146747.47
 2009    1      2008    71166.73    74890.60   146057.33
 2009    1      2007    69757.07    73540.87   143297.94
 2009    2      2007    70659.91    74523.21   145183.12
 2009    2      2006    68893.53    72669.01   141562.54
 2009    3      2006    68504.84    72279.97   140784.81
 2009    3      2005    66778.79    70542.82   137321.61
 2009    4      2005    67549.85    71363.52   138913.36
 2009    4      2004    64791.80    68536.55   133328.35
 2009    5      2004    66608.55    70519.22   137127.76
 2009    5      2003    64842.64    68358.02   133200.66
 2009    6      2003    65452.87    68978.94   134431.81
 2009    6      2002    64310.21    67517.99   131828.20
 2009    7      2002    65750.71    69038.91   134789.62
 2009    7      2001    64862.33    68207.00   133069.34
 2009    8      2001    66180.56    69558.89   135739.45
 2009    8      2000    65510.14    68808.75   134318.89
 2009    9      2000    67033.41    70388.97   137422.38
 2009    9      1999    65763.87    68958.43   134722.30
 2009   10      1999    67383.08    70671.17   138054.25
 2009   10      1998    65978.08    69489.16   135467.24
 2009   11      1998    67110.30    70675.53   137785.83
 2009   11      1997    66410.49    70014.19   136424.68
 2009   12      1997    67432.59    71073.55   138506.14
 2009   12      1996    67395.25    71080.58   138475.82
 2009   13      1996    67615.56    71318.54   138934.10
 2009   13      1995    67280.38    71115.71   138396.09
 2009   14      1995    69393.03    73405.79   142798.83
 2009   14      1994    68334.12    72227.10   140561.22
 2009   15      1994    69573.15    73611.39   143184.54
 2009   15      1993    68450.05    72290.36   140740.41
 2009   16      1993    69649.39    73583.05   143232.44
 2009   16      1992    68774.66    72580.74   141355.41
 2009   17      1992    70594.45    74496.29   145090.74
 2009   17      1991    69760.81    73493.18   143253.99
 2009   18      1991    72520.64    76359.90   148880.54
 2009   18      1990    71994.63    76113.71   148108.34
 2009   19      1990    74839.11    78991.77   153830.88
 2009   19      1989    73812.36    78333.55   152145.91
 2009   20      1989    75748.81    80193.36   155942.17
 2009   20      1988    73956.97    78276.17   152233.14
 2009   21      1988    76091.62    80411.19   156502.81
 2009   21      1987    73505.93    77814.65   151320.58
 2009   22      1987    77290.64    81855.18   159145.83
 2009   22      1986    75011.12    79503.31   154514.43
 2009   23      1986    78498.03    83126.61   161624.64
 2009   23      1985    76448.49    80704.38   157152.87
 2009   24      1985    80298.11    84637.10   164935.22
 2009   24      1984    77336.37    81200.84   158537.21
 2009   25      1984    80576.45    84241.41   164817.86
 2009   25      1983    76775.94    80303.79   157079.73
 2009   26      1983    81128.45    84329.26   165457.71
 2009   26      1982    76714.71    79748.87   156463.57
 2009   27      1982    79856.12    82583.23   162439.36
 2009   27      1981    75295.59    77562.18   152857.77
 2009   28      1981    78811.23    80782.90   159594.12
 2009   28      1980    74160.93    75612.87   149773.80
 2009   29      1980    77223.94    78496.92   155720.87
 2009   29      1979    72346.76    73087.07   145433.84
 2009   30      1979    76325.22    76970.48   153295.70
 2009   30      1978    71845.65    72172.33   144017.98
 2009   31      1978    75000.80    75279.75   150280.55
 2009   31      1977    71633.96    71650.75   143284.72
 2009   32      1977    74424.02    74339.83   148763.84
 2009   32      1976    71985.48    71899.47   143884.94
 2009   33      1976    74775.81    74603.31   149379.13
 2009   33      1975    72859.99    72582.21   145442.20
 2009   34      1975    75677.13    75354.96   151032.09
 2009   34      1974    74504.47    73978.75   148483.21
 2009   35      1974    77413.35    76857.94   154271.28
 2009   35      1973    76456.35    75559.07   152015.42
 2009   36      1973    79982.35    78976.48   158958.83
 2009   36      1972    79534.84    78263.86   157798.70
 2009   37      1972    82903.19    81499.35   164402.54
 2009   37      1971    82003.49    80429.31   162432.80
 2009   38      1971    85426.36    83763.33   169189.69
 2009   38      1970    82632.39    81399.68   164032.07
 2009   39      1970    81562.06    80265.05   161827.10
 2009   39      1969    78509.56    77547.04   156056.60
 2009   40      1969    80071.05    78983.90   159054.95
 2009   40      1968    77747.89    76660.10   154407.99
 2009   41      1968    77235.73    76060.19   153295.92
 2009   41      1967    75082.24    74174.66   149256.89
 2009   42      1967    75752.45    74751.30   150503.76
 2009   42      1966    75152.93    74170.79   149323.72
 2009   43      1966    74585.36    73546.52   148131.88
 2009   43      1965    75416.22    74216.37   149632.59
 2009   44      1965    75469.40    74198.39   149667.79
 2009   44      1964    76590.73    75383.19   151973.92
 2009   45      1964    77540.26    76261.18   153801.44
 2009   45      1963    78041.42    76777.36   154818.78
 2009   46      1963    79383.66    78031.26   157414.92
 2009   46      1962    78623.48    77354.69   155978.16
 2009   47      1962    79706.35    78395.91   158102.26
 2009   47      1961    78800.83    77562.94   156363.77
 2009   48      1961    79032.74    77787.59   156820.33
 2009   48      1960    77654.54    76055.47   153710.02
 2009   49      1960    77849.33    76259.21   154108.54
 2009   49      1959    75721.95    74218.98   149940.93
 2009   50      1959    75916.33    74424.23   150340.57
 2009   50      1958    74265.26    72764.65   147029.91
 2009   51      1958    74486.47    72996.62   147483.09
 2009   51      1957    72680.06    71345.43   144025.49
 2009   52      1957    72854.49    71478.66   144333.16
 2009   52      1956    71309.59    70487.22   141796.81
 2009   53      1956    71401.28    70535.20   141936.48
 2009   53      1955    69869.13    68973.03   138842.16
 2009   54      1955    69957.11    69020.57   138977.68
 2009   54      1954    68127.21    66869.60   134996.81
 2009   55      1954    68161.37    66832.93   134994.31
 2009   55      1953    66931.22    65768.03   132699.26
 2009   56      1953    66845.91    65649.74   132495.65
 2009   56      1952    65467.85    64663.17   130131.02
 2009   57      1952    65319.06    64484.45   129803.50
 2009   57      1951    63943.81    63264.74   127208.55
 2009   58      1951    63798.75    63087.47   126886.22
 2009   58      1950    63173.12    62481.42   125654.54
 2009   59      1950    62960.40    62248.56   125208.96
 2009   59      1949    61639.99    61191.84   122831.83
 2009   60      1949    61379.20    60966.70   122345.90
 2009   60      1948    60789.54    60806.52   121596.07
 2009   61      1948    60578.22    60581.24   121159.47
 2009   61      1947    62063.98    62367.27   124431.25
 2009   62      1947    61835.34    62135.06   123970.40
 2009   62      1946    58187.06    58673.31   116860.37
 2009   63      1946    58060.46    58470.46   116530.92
 2009   63      1945    52340.84    52546.80   104887.64
 2009   64      1945    52268.60    52405.44   104674.03
 2009   64      1944    50357.45    50094.01   100451.45
 2009   65      1944    50289.87    49895.57   100185.45
 2009   65      1943    46921.34    46476.68    93398.02
 2009   66      1943    46840.45    46284.11    93124.57
 2009   66      1942    44135.95    43724.50    87860.45
 2009   67      1942    44058.13    43547.98    87606.11
 2009   67      1941    42341.85    41936.33    84278.17
 2009   68      1941    42198.31    41726.00    83924.30
 2009   68      1940    40331.51    39714.80    80046.31
 2009   69      1940    40115.54    39482.39    79597.93
 2009   69      1939    38968.27    38036.87    77005.14
 2009   70      1939    38696.51    37761.29    76457.79
 2009   70      1938    37364.64    35986.32    73350.96
 2009   71      1938    37045.54    35686.60    72732.14
 2009   71      1937    35863.30    34243.20    70106.49
 2009   72      1937    35483.30    33864.91    69348.21
 2009   72      1936    34568.47    32509.20    67077.67
 2009   73      1936    34234.32    32059.28    66293.60
 2009   73      1935    33096.22    30188.67    63284.89
 2009   74      1935    32832.40    29694.31    62526.71
 2009   74      1934    31456.42    28299.15    59755.57
 2009   75      1934    31182.97    27755.75    58938.71
 2009   75      1933    30359.88    27020.77    57380.65
 2009   76      1933    30052.81    26423.12    56475.92
 2009   76      1932    29624.01    25847.64    55471.64
 2009   77      1932    29261.33    25198.42    54459.75
 2009   77      1931    29449.72    25119.85    54569.57
 2009   78      1931    29015.65    24415.30    53430.95
 2009   78      1930    29312.81    24370.36    53683.17
 2009   79      1930    28842.35    23625.15    52467.49
 2009   79      1929    28279.98    22855.94    51135.92
 2009   80      1929    26922.07    21559.04    48481.10
 2009   80      1928    27106.55    21536.18    48642.73
 2009   81      1928    26430.17    20716.08    47146.25
 2009   81      1927    25581.18    19381.21    44962.39
 2009   82      1927    24842.83    18531.77    43374.60
 2009   82      1926    24390.12    17444.65    41834.76
 2009   83      1926    23596.09    16572.85    40168.94
 2009   83      1925    23206.37    15703.98    38910.35
 2009   84      1925    22329.33    14849.56    37178.89
 2009   84      1924    21049.20    13593.94    34643.14
 2009   85      1924    20166.34    12720.98    32887.32
 2009   85      1923    19371.63    11654.31    31025.93
 2009   86      1923    18417.10    10831.39    29248.49
 2009   86      1922    17665.75    10089.19    27754.94
 2009   87      1922    16658.88     9316.75    25975.64
 2009   87      1921    15588.21     8309.94    23898.15
 2009   88      1921    14614.20     7573.01    22187.20
 2009   88      1920    13738.35     7156.34    20894.68
 2009   89      1920    12739.65     6443.03    19182.68
 2009   89      1919    10067.87     4821.65    14889.52
 2009   90      1919     9207.36     4280.95    13488.31
 2009   90      1918     8447.76     3780.95    12228.71
 2009   91      1918     7639.57     3320.36    10959.93
 2009   91      1917     7313.13     3045.15    10358.28
 2009   92      1917     6546.51     2632.00     9178.51
 2009   92      1916     6067.24     2402.90     8470.14
 2009   93      1916     5340.12     2047.65     7387.77
 2009   93      1915     4910.81     1713.40     6624.21
 2009   94      1915     4244.00     1432.12     5676.12
 2009   94      1914     3796.70     1307.23     5103.93
 2009   95      1914     3231.92     1072.65     4304.57
 2009   95      1913     2800.80      855.17     3655.97
 2009   96      1913     2349.29      687.82     3037.11
 2009   96      1912     2058.56      573.99     2632.55
 2009   97      1912     1691.56      448.63     2140.19
 2009   97      1911     1382.78      348.18     1730.96
 2009   98      1911     1117.11      267.17     1384.29
 2009   98      1910      957.57      220.41     1177.98
 2009   99      1910      752.90      165.41      918.31
 2009   99      1909      614.45      134.27      748.72
 2009   100     1909      469.82       99.75      569.57
 2009   100     1908      388.54       78.72      467.26
 2009   101     1908      293.56       57.27      350.83
 2009   101     1907      225.61       42.45      268.06
 2009   102     1907      166.40       30.18      196.57
 2009   102     1906      137.41       22.89      160.30
 2009   103     1906       98.95       15.88      114.83
 2009   103     1905       77.92       12.37       90.28
 2009   104     1905       54.83        8.37       63.19
 2009   104     1904       41.68        6.08       47.77
 2009   105     1904       28.63        3.94       32.56
 2009   105     1903       21.32        3.01       24.33
 2009   106     1903       14.33        1.88       16.20
 2009   106     1902       11.00        1.31       12.31
 2009   107     1902        7.15        0.74        7.89
 2009   107     1901        5.32        0.47        5.79
 2009   108     1901        3.35        0.20        3.54
 2009   108     1900        2.74        0.00        2.74
 2009   109     1900        1.68        0.00        1.68
 2009   109     1899        0.99        0.00        0.99
 2009   110+       .        0.83        0.00        0.83
 2010    0      2010    72437.27    76461.71   148898.98
 2010    0      2009    72109.03    76133.59   148242.62
 2010    1      2009    71485.08    75447.90   146932.98
 2010    1      2008    71299.17    75029.14   146328.31
 2010    2      2008    71135.05    74859.41   145994.45
 2010    2      2007    69972.80    73796.74   143769.54
 2010    3      2007    70790.02    74694.02   145484.04
 2010    3      2006    69598.57    73435.29   143033.86
 2010    4      2006    69096.04    72944.87   142040.92
 2010    4      2005    67853.46    71683.72   139537.17
 2010    5      2005    68474.31    72420.29   140894.60
 2010    5      2004    65767.06    69626.94   135394.00
 2010    6      2004    67442.29    71436.64   138878.93
 2010    6      2003    65696.39    69233.30   134929.69
 2010    7      2003    66173.54    69708.17   135881.71
 2010    7      2002    65020.59    68271.53   133292.12
 2010    8      2002    66434.79    69707.89   136142.68
 2010    8      2001    65561.73    68906.84   134468.58
 2010    9      2001    66758.00    70162.27   136920.27
 2010    9      2000    66146.52    69457.97   135604.49
 2010   10      2000    67544.69    70940.56   138485.25
 2010   10      1999    66342.30    69579.21   135921.51
 2010   11      1999    67865.85    71172.40   139038.25
 2010   11      1998    66577.48    70113.97   136691.45
 2010   12      1998    67608.83    71196.56   138805.38
 2010   12      1997    67002.16    70618.63   137620.80
 2010   13      1997    67901.89    71595.76   139497.65
 2010   13      1996    67950.20    71670.42   139620.62
 2010   14      1996    68072.05    71843.57   139915.61
 2010   14      1995    67761.72    71679.30   139441.03
 2010   15      1995    69904.71    74021.23   143925.93
 2010   15      1994    68869.87    72863.65   141733.52
 2010   16      1994    70213.08    74350.82   144563.90
 2010   16      1993    69102.29    73000.94   142103.23
 2010   17      1993    70444.32    74475.36   144919.68
 2010   17      1992    69672.98    73515.82   143188.80
 2010   18      1992    71846.01    75752.74   147598.76
 2010   18      1991    71367.20    75138.09   146505.29
 2010   19      1991    74497.56    78046.29   152543.85
 2010   19      1990    74671.73    78808.59   153480.31
 2010   20      1990    76975.03    80661.14   157636.17
 2010   20      1989    76650.01    81138.44   157788.45
 2010   21      1989    77709.54    81708.51   159418.05
 2010   21      1988    76655.37    80996.16   157651.53
 2010   22      1988    77953.97    81825.47   159779.44
 2010   22      1987    76127.80    80614.34   156742.14
 2010   23      1987    79637.01    83590.61   163227.62
 2010   23      1986    78078.05    82670.06   160748.11
 2010   24      1986    80185.06    84276.21   164461.28
 2010   24      1985    78985.41    83245.49   162230.90
 2010   25      1985    81701.31    85323.45   167024.76
 2010   25      1984    79628.56    83238.58   162867.14
 2010   26      1984    81967.02    84768.81   166735.83
 2010   26      1983    78958.87    82064.54   161023.41
 2010   27      1983    82652.91    85091.54   167744.45
 2010   27      1982    78855.76    81536.14   160391.90
 2010   28      1982    81412.33    83468.70   164881.02
 2010   28      1981    77383.93    79307.58   156691.51
 2010   29      1981    80286.52    81867.38   162153.90
 2010   29      1980    76125.38    77370.76   153496.14
 2010   30      1980    78711.54    79628.74   158340.29
 2010   30      1979    74078.77    74698.11   148776.88
 2010   31      1979    77470.17    77924.00   155394.17
 2010   31      1978    73253.04    73508.45   146761.50
 2010   32      1978    76025.79    76108.95   152134.74
 2010   32      1977    72941.20    72845.20   145786.40
 2010   33      1977    75322.27    75057.29   150379.55
 2010   33      1976    73054.73    72870.81   145925.54
 2010   34      1976    75605.19    75266.20   150871.39
 2010   34      1975    73857.24    73526.84   147384.08
 2010   35      1975    76432.72    76039.06   152471.78
 2010   35      1974    75470.32    74914.36   150384.67
 2010   36      1974    78194.97    77507.19   155702.16
 2010   36      1973    77402.40    76413.11   153815.51
 2010   37      1973    80726.33    79611.95   160338.27
 2010   37      1972    80466.85    79086.70   159553.55
 2010   38      1972    83588.69    82136.74   165725.42
 2010   38      1971    82927.99    81295.10   164223.09
 2010   39      1971    86212.92    84467.53   170680.45
 2010   39      1970    83563.02    82219.40   165782.42
 2010   40      1970    82306.89    80850.82   163157.72
 2010   40      1969    79351.35    78252.74   157604.09
 2010   41      1969    80764.71    79492.61   160257.31
 2010   41      1968    78533.60    77323.29   155856.89
 2010   42      1968    77854.47    76533.39   154387.86
 2010   42      1967    75669.69    74656.12   150325.81
 2010   43      1967    76191.24    75153.31   151344.55
 2010   43      1966    75578.58    74504.38   150082.96
 2010   44      1966    74870.62    73738.17   148608.80
 2010   44      1965    75730.89    74438.36   150169.25
 2010   45      1965    75700.27    74333.38   150033.65
 2010   45      1964    76843.88    75556.68   152400.55
 2010   46      1964    77684.27    76327.81   154012.08
 2010   46      1963    78205.15    76856.94   155062.08
 2010   47      1963    79460.26    78041.31   157501.57
 2010   47      1962    78764.77    77440.54   156205.31
 2010   48      1962    79778.08    78439.85   158217.93
 2010   48      1961    78990.90    77714.59   156705.49
 2010   49      1961    79151.86    77865.58   157017.44
 2010   49      1960    77806.16    76195.01   154001.18
 2010   50      1960    77962.07    76390.04   154352.11
 2010   50      1959    75866.88    74349.47   150216.35
 2010   51      1959    76011.54    74515.16   150526.69
 2010   51      1958    74435.14    72918.28   147353.42
 2010   52      1958    74623.45    73134.03   147757.47
 2010   52      1957    72801.83    71396.88   144198.70
 2010   53      1957    72939.18    71534.66   144473.83
 2010   53      1956    71348.28    70447.94   141796.22
 2010   54      1956    71444.15    70508.76   141952.91
 2010   54      1955    69898.35    68923.97   138822.32
 2010   55      1955    70002.07    68935.36   138937.42
 2010   55      1954    68103.60    66726.83   134830.43
 2010   56      1954    68143.37    66687.71   134831.08
 2010   56      1953    66783.24    65544.69   132327.93
 2010   57      1953    66742.05    65424.33   132166.38
 2010   57      1952    65251.28    64374.10   129625.38
 2010   58      1952    65126.87    64179.06   129305.94
 2010   58      1951    63726.75    62973.87   126700.62
 2010   59      1951    63570.41    62786.48   126356.88
 2010   59      1950    62871.46    62121.38   124992.84
 2010   60      1950    62622.85    61908.89   124531.74
 2010   60      1949    61301.79    60827.45   122129.24
 2010   61      1949    61087.74    60555.87   121643.60
 2010   61      1948    60490.92    60437.29   120928.21
 2010   62      1948    60265.76    60215.19   120480.95
 2010   62      1947    61735.84    61972.02   123707.86
 2010   63      1947    61530.20    61708.31   123238.52
 2010   63      1946    57961.44    58302.34   116263.78
 2010   64      1946    57806.58    58093.00   115899.58
 2010   64      1945    52159.45    52243.97   104403.42
 2010   65      1945    52089.96    51999.41   104089.36
 2010   65      1944    50185.29    49715.36    99900.65
 2010   66      1944    50113.34    49526.91    99640.25
 2010   66      1943    46730.06    46098.37    92828.43
 2010   67      1943    46678.88    45906.46    92585.33
 2010   67      1942    43940.52    43350.73    87291.25
 2010   68      1942    43825.83    43162.28    86988.11
 2010   68      1941    42081.14    41530.66    83611.79
 2010   69      1941    41932.16    41326.75    83258.91
 2010   69      1940    39998.49    39274.93    79273.42
 2010   70      1940    39788.69    39030.64    78819.33
 2010   70      1939    38556.99    37533.77    76090.76
 2010   71      1939    38302.76    37227.14    75529.90
 2010   71      1938    36898.96    35447.73    72346.69
 2010   72      1938    36547.62    35136.69    71684.32
 2010   72      1937    35320.88    33621.23    68942.10
 2010   73      1937    34915.49    33266.38    68181.87
 2010   73      1936    34069.96    31802.34    65872.30
 2010   74      1936    33688.56    31324.69    65013.25
 2010   74      1935    32657.88    29432.21    62090.09
 2010   75      1935    32390.57    28904.33    61294.90
 2010   75      1934    30987.84    27480.67    58468.51
 2010   76      1934    30685.59    26919.01    57604.60
 2010   76      1933    29851.80    26130.33    55982.13
 2010   77      1933    29512.21    25497.60    55009.81
 2010   77      1932    29035.53    24874.17    53909.70
 2010   78      1932    28662.37    24185.46    52847.82
 2010   78      1931    28765.03    24071.71    52836.74
 2010   79      1931    28313.73    23345.36    51659.10
 2010   79      1930    28553.56    23246.60    51800.16
 2010   80      1930    28026.67    22676.99    50703.66
 2010   80      1929    26592.21    21174.09    47766.30
 2010   81      1929    25918.68    20377.00    46295.68
 2010   81      1928    26080.40    20311.11    46391.51
 2010   82      1928    25338.15    19455.18    44793.33
 2010   82      1927    24454.62    18108.40    42563.02
 2010   83      1927    23666.71    17221.79    40888.50
 2010   83      1926    23190.17    16135.36    39325.53
 2010   84      1926    22332.96    15245.57    37578.53
 2010   84      1925    21883.64    14426.79    36310.44
 2010   85      1925    20965.55    13537.96    34503.51
 2010   85      1924    19708.89    12290.84    31999.74
 2010   86      1924    18740.13    11443.96    30184.09
 2010   86      1923    17942.58    10423.11    28365.69
 2010   87      1923    16968.71     9595.37    26564.08
 2010   87      1922    16157.70     8928.48    25086.19
 2010   88      1922    15118.80     8162.31    23281.11
 2010   88      1921    14109.45     7222.38    21331.83
 2010   89      1921    13101.10     6556.18    19657.27
 2010   89      1920    12230.04     6100.56    18330.60
 2010   90      1920    11196.26     5432.36    16628.61
 2010   90      1919     8787.49     4024.10    12811.59
 2010   91      1919     7955.59     3535.74    11491.33
 2010   91      1918     7243.73     3097.24    10340.96
 2010   92      1918     6462.80     2665.55     9128.35
 2010   92      1917     6168.59     2434.02     8602.61
 2010   93      1917     5439.68     2068.00     7507.68
 2010   93      1916     4993.51     1877.80     6871.31
 2010   94      1916     4325.25     1571.45     5896.70
 2010   94      1915     3930.92     1298.65     5229.57
 2010   95      1915     3351.36     1046.64     4398.00
 2010   95      1914     2969.15      968.64     3937.79
 2010   96      1914     2471.79      777.30     3249.09
 2010   96      1913     2144.79      616.65     2761.43
 2010   97      1913     1773.77      490.72     2264.49
 2010   97      1912     1521.22      397.87     1919.09
 2010   98      1912     1213.21      314.36     1527.56
 2010   98      1911     1000.27      236.17     1236.45
 2010   99      1911      789.74      179.65      969.39
 2010   99      1910      662.82      141.33      804.16
 2010   100     1910      510.56      104.22      614.78
 2010   100     1909      409.75       85.37      495.12
 2010   101     1909      304.52       61.16      365.69
 2010   101     1908      252.63       48.43      301.05
 2010   102     1908      181.90       33.76      215.66
 2010   102     1907      141.27       25.20      166.47
 2010   103     1907       98.42       17.07      115.49
 2010   103     1906       82.87       13.09       95.96
 2010   104     1906       55.81        8.59       64.40
 2010   104     1905       45.32        6.80       52.11
 2010   105     1905       29.50        4.31       33.81
 2010   105     1904       23.32        3.11       26.43
 2010   106     1904       14.61        1.81       16.42
 2010   106     1903       11.53        1.44       12.97
 2010   107     1903        6.97        0.78        7.75
 2010   107     1902        5.63        0.53        6.16
 2010   108     1902        3.17        0.21        3.38
 2010   108     1901        2.57        0.09        2.67
 2010   109     1901        1.35        0.00        1.35
 2010   109     1900        1.27        0.00        1.27
 2010   110+       .        1.02        0.00        1.02
 2011    0      2011    72983.85    77119.79   150103.64
 2011    0      2010    70632.59    74525.27   145157.86
 2011    1      2010    72591.65    76593.72   149185.38
 2011    1      2009    71560.95    75525.35   147086.30
 2011    2      2009    72130.10    76030.28   148160.38
 2011    2      2008    71270.25    75000.73   146270.98
 2011    3      2008    71739.65    75559.63   147299.29
 2011    3      2007    70103.65    73968.73   144072.38
 2011    4      2007    71581.00    75513.22   147094.21
 2011    4      2006    70200.77    74109.90   144310.67
 2011    5      2006    70217.93    74205.51   144423.44
 2011    5      2005    68781.10    72744.94   141526.04
 2011    6      2005    69269.27    73305.03   142574.31
 2011    6      2004    66590.46    70533.14   137123.60
 2011    7      2004    68114.81    72097.95   140212.76
 2011    7      2003    66420.10    69967.28   136387.38
 2011    8      2003    66781.20    70416.79   137197.99
 2011    8      2002    65696.93    68932.43   134629.36
 2011    9      2002    67010.32    70322.72   137333.04
 2011    9      2001    66132.27    69505.43   135637.70
 2011   10      2001    67296.67    70768.94   138065.61
 2011   10      2000    66651.22    70002.13   136653.34
 2011   11      2000    68028.33    71495.19   139523.52
 2011   11      1999    66818.63    70074.55   136893.17
 2011   12      1999    68418.48    71734.59   140153.07
 2011   12      1998    67071.72    70630.72   137702.44
 2011   13      1998    68077.11    71739.48   139816.60
 2011   13      1997    67468.14    71138.03   138606.17
 2011   14      1997    68408.94    72136.19   140545.13
 2011   14      1996    68407.27    72194.54   140601.81
 2011   15      1996    68636.65    72400.09   141036.74
 2011   15      1995    68259.73    72278.31   140538.04
 2011   16      1995    70709.77    74829.05   145538.82
 2011   16      1994    69501.04    73592.31   143093.35
 2011   17      1994    71198.33    75401.85   146600.18
 2011   17      1993    69890.19    73881.95   143772.14
 2011   18      1993    71870.55    75914.22   147784.77
 2011   18      1992    70908.79    74754.29   145663.07
 2011   19      1992    73763.58    77419.24   151182.82
 2011   19      1991    73311.37    76796.29   150107.66
 2011   20      1991    76585.75    79785.02   156370.78
 2011   20      1990    76802.39    80471.01   157273.40
 2011   21      1990    78933.65    82317.46   161251.12
 2011   21      1989    78634.79    82670.09   161304.88
 2011   22      1989    79633.78    83345.84   162979.63
 2011   22      1988    78529.97    82421.51   160951.48
 2011   23      1988    80258.64    83686.00   163944.63
 2011   23      1987    78438.36    82325.99   160764.35
 2011   24      1987    81605.42    85125.88   166731.30
 2011   24      1986    79754.69    83814.06   163568.75
 2011   25      1986    81849.19    85317.47   167166.67
 2011   25      1985    80367.99    83920.05   164288.04
 2011   26      1985    83587.21    86329.31   169916.52
 2011   26      1984    81002.40    83762.02   164764.42
 2011   27      1984    83796.45    85762.66   169559.11
 2011   27      1983    80444.26    82805.18   163249.44
 2011   28      1983    84579.71    86271.24   170850.95
 2011   28      1982    80391.46    82414.46   162805.92
 2011   29      1982    83236.22    84785.97   168022.19
 2011   29      1981    78828.64    80365.98   159194.62
 2011   30      1981    82060.24    83288.64   165348.88
 2011   30      1980    77593.84    78483.99   156077.83
 2011   31      1980    80005.46    80776.45   160781.91
 2011   31      1979    75192.18    75620.81   150812.99
 2011   32      1979    78560.70    78998.56   157559.25
 2011   32      1978    74254.60    74318.16   148572.76
 2011   33      1978    77037.25    76987.61   154024.86
 2011   33      1977    73821.86    73548.76   147370.62
 2011   34      1977    76234.48    75990.11   152224.59
 2011   34      1976    73862.04    73521.00   147383.05
 2011   35      1976    76420.37    76160.13   152580.49
 2011   35      1975    74590.93    74193.52   148784.45
 2011   36      1975    77299.10    76978.69   154277.79
 2011   36      1974    76231.25    75547.53   151778.78
 2011   37      1974    78941.14    78347.87   157289.01
 2011   37      1973    78121.03    77026.63   155147.67
 2011   38      1973    81450.00    80439.65   161889.65
 2011   38      1972    81130.62    79704.73   160835.35
 2011   39      1972    84411.28    82972.95   167384.23
 2011   39      1971    83684.39    81981.41   165665.80
 2011   40      1971    87022.55    85151.45   172174.00
 2011   40      1970    84326.81    82818.33   167145.14
 2011   41      1970    83032.46    81401.45   164433.91
 2011   41      1969    80034.89    78753.76   158788.65
 2011   42      1969    81429.78    79976.50   161406.28
 2011   42      1968    79160.03    77799.93   156959.96
 2011   43      1968    78393.33    76930.11   155323.44
 2011   43      1967    76106.63    75052.64   151159.27
 2011   44      1967    76728.45    75458.24   152186.69
 2011   44      1966    75862.34    74701.18   150563.51
 2011   45      1966    75223.03    73941.90   149164.93
 2011   45      1965    75961.15    74571.35   150532.49
 2011   46      1965    76044.04    74588.52   150632.55
 2011   46      1964    76984.32    75617.47   152601.79
 2011   47      1964    77858.09    76413.64   154271.73
 2011   47      1963    78278.50    76860.68   155139.18
 2011   48      1963    79694.69    78199.12   157893.81
 2011   48      1962    78829.71    77483.89   156313.60
 2011   49      1962    79951.48    78597.26   158548.74
 2011   49      1961    79106.52    77797.30   156903.83
 2011   50      1961    79342.78    78000.88   157343.66
 2011   50      1960    77915.13    76316.54   154231.67
 2011   51      1960    78056.71    76434.37   154491.08
 2011   51      1959    75962.37    74439.15   150401.52
 2011   52      1959    76150.20    74624.37   150774.56
 2011   52      1958    74570.28    73052.42   147622.70
 2011   53      1958    74625.55    73101.54   147727.09
 2011   53      1957    72885.34    71447.66   144333.00
 2011   54      1957    72989.94    71448.60   144438.54
 2011   54      1956    71382.32    70413.59   141795.91
 2011   55      1956    71447.74    70312.41   141760.15
 2011   55      1955    69935.79    68832.19   138767.97
 2011   56      1955    69990.23    68730.23   138720.46
 2011   56      1954    68079.37    66581.77   134661.14
 2011   57      1954    68031.02    66351.19   134382.22
 2011   57      1953    66675.95    65310.99   131986.94
 2011   58      1953    66640.11    65072.41   131712.53
 2011   58      1952    65054.37    64058.06   129112.43
 2011   59      1952    65005.20    63854.39   128859.59
 2011   59      1951    63496.74    62659.14   126155.87
 2011   60      1951    63413.31    62493.78   125907.09
 2011   60      1950    62536.93    61766.30   124303.23
 2011   61      1950    62470.76    61570.74   124041.50
 2011   61      1949    60998.57    60411.53   121410.10
 2011   62      1949    60884.03    60235.57   121119.60
 2011   62      1948    60166.92    60058.41   120225.34
 2011   63      1948    60031.19    59873.83   119905.02
 2011   63      1947    61428.04    61530.53   122958.57
