Chile,  Exposures (Lexis triangle)	Last modified: 18 Apr 2022;  Methods Protocol: v6 (2017)

 Year   Age   Cohort      Female        Male       Total
 2016    9      2006    56199.77    58600.47   114800.24
 2016   10      2006    56208.76    58610.67   114819.44
 2016   10      2005    55766.38    58498.49   114264.88
 2016   11      2005    55212.42    57895.82   113108.24
 2016   11      2004    55476.62    57866.34   113342.96
 2016   12      2004    55262.57    57671.80   112934.37
 2016   12      2003    56148.47    58524.69   114673.16
 2016   13      2003    56581.37    58961.06   115542.43
 2016   13      2002    58046.88    60441.14   118488.02
 2016   14      2002    57862.02    60251.70   118113.72
 2016   14      2001    58438.67    61104.83   119543.50
 2016   15      2001    59213.37    61923.27   121136.64
 2016   15      2000    60869.22    63709.97   124579.18
 2016   16      2000    59634.01    62447.28   122081.28
 2016   16      1999    60466.34    63235.75   123702.09
 2016   17      1999    60937.57    63781.65   124719.22
 2016   17      1998    62266.53    64879.57   127146.10
 2016   18      1998    61749.37    64366.06   126115.43
 2016   18      1997    63352.79    65854.81   129207.60
 2016   19      1997    63699.26    66211.67   129910.93
 2016   19      1996    66129.98    68234.87   134364.86
 2016   20      1996    65180.79    67212.56   132393.36
 2016   20      1995    67088.90    68907.67   135996.57
 2016   21      1995    67176.89    68938.40   136115.29
 2016   21      1994    69697.92    71333.41   141031.33
 2016   22      1994    68695.56    70221.94   138917.50
 2016   22      1993    70110.09    71876.00   141986.09
 2016   23      1993    69921.13    71595.73   141516.87
 2016   23      1992    71685.29    73318.61   145003.90
 2016   24      1992    71760.41    73330.47   145090.88
 2016   24      1991    72875.98    74087.72   146963.69
 2016   25      1991    73567.29    74679.35   148246.64
 2016   25      1990    74506.01    75996.07   150502.08
 2016   26      1990    74972.50    76351.79   151324.29
 2016   26      1989    74807.93    76243.74   151051.67
 2016   27      1989    74243.88    75571.59   149815.47
 2016   27      1988    72762.79    73750.14   146512.93
 2016   28      1988    70969.58    71809.65   142779.23
 2016   28      1987    70173.45    70934.08   141107.52
 2016   29      1987    68368.29    68990.89   137359.18
 2016   29      1986    68006.63    68326.45   136333.08
 2016   30      1986    66453.22    66704.27   133157.49
 2016   30      1985    65455.58    65315.91   130771.50
 2016   31      1985    64189.82    63863.43   128053.25
 2016   31      1984    64019.48    64167.01   128186.50
 2016   32      1984    61851.92    61786.73   123638.65
 2016   32      1983    62883.82    62601.27   125485.10
 2016   33      1983    62912.75    62404.06   125316.81
 2016   33      1982    64507.04    63564.03   128071.07
 2016   34      1982    66205.10    65112.91   131318.01
 2016   34      1981    66169.41    64980.58   131149.98
 2016   35      1981    64344.57    63085.92   127430.48
 2016   35      1980    61346.77    60302.71   121649.47
 2016   36      1980    62013.95    60768.36   122782.31
 2016   36      1979    60395.05    58900.07   119295.12
 2016   37      1979    60328.89    58630.38   118959.28
 2016   37      1978    58446.60    56583.44   115030.04
 2016   38      1978    58080.27    56074.71   114154.98
 2016   38      1977    57623.86    55798.22   113422.09
 2016   39      1977    57564.43    55606.14   113170.57
 2016   39      1976    58282.12    56219.70   114501.83
 2016   40      1976    59197.52    57033.13   116230.65
 2016   40      1975    59857.53    57531.71   117389.24
 2016   41      1975    61425.98    58965.76   120391.74
 2016   41      1974    62834.52    60375.76   123210.28
 2016   42      1974    61882.59    59316.41   121199.00
 2016   42      1973    63122.37    60815.98   123938.36
 2016   43      1973    62437.92    60002.06   122439.97
 2016   43      1972    62148.43    59219.81   121368.24
 2016   44      1972    62190.83    59123.08   121313.91
 2016   44      1971    62546.68    59313.55   121860.23
 2016   45      1971    59357.53    56147.79   115505.32
 2016   45      1970    60255.02    57039.89   117294.91
 2016   46      1970    57942.98    54727.46   112670.43
 2016   46      1969    58621.02    55240.46   113861.49
 2016   47      1969    58640.94    55117.33   113758.27
 2016   47      1968    59516.73    55898.08   115414.81
 2016   48      1968    60104.48    56260.96   116365.44
 2016   48      1967    60828.49    57066.25   117894.74
 2016   49      1967    60884.53    56998.56   117883.09
 2016   49      1966    62243.08    58204.31   120447.38
 2016   50      1966    60255.82    56253.68   116509.50
 2016   50      1965    62583.86    58340.83   120924.69
 2016   51      1965    60866.23    56644.97   117511.19
 2016   51      1964    63585.64    58878.88   122464.53
 2016   52      1964    60535.10    55952.41   116487.51
 2016   52      1963    61964.41    57413.36   119377.77
 2016   53      1963    60837.97    56157.98   116995.95
 2016   53      1962    62677.28    57929.34   120606.62
 2016   54      1962    59546.74    54865.91   114412.65
 2016   54      1961    59817.30    54836.67   114653.97
 2016   55      1961    57211.10    52345.98   109557.08
 2016   55      1960    58256.91    53317.09   111574.00
 2016   56      1960    54712.12    49880.39   104592.50
 2016   56      1959    55843.96    50958.32   106802.27
 2016   57      1959    52927.97    48101.14   101029.12
 2016   57      1958    53956.52    49255.24   103211.76
 2016   58      1958    50992.68    46424.94    97417.62
 2016   58      1957    51518.31    47258.33    98776.64
 2016   59      1957    49828.81    45569.94    95398.75
 2016   59      1956    50498.66    45930.00    96428.66
 2016   60      1956    47315.84    42922.56    90238.40
 2016   60      1955    47825.98    43044.55    90870.53
 2016   61      1955    43922.81    39381.84    83304.65
 2016   61      1954    45586.59    40905.96    86492.55
 2016   62      1954    41991.91    37499.18    79491.09
 2016   62      1953    44140.80    39348.83    83489.64
 2016   63      1953    40869.73    36232.16    77101.89
 2016   63      1952    41850.30    37137.07    78987.37
 2016   64      1952    38018.17    33569.09    71587.26
 2016   64      1951    38997.74    34512.47    73510.21
 2016   65      1951    36175.04    31894.24    68069.28
 2016   65      1950    37175.51    32732.33    69907.83
 2016   66      1950    34660.99    30268.45    64929.44
 2016   66      1949    36660.34    32067.80    68728.14
 2016   67      1949    33426.54    29000.83    62427.37
 2016   67      1948    34817.49    30175.08    64992.56
 2016   68      1948    32085.15    27618.10    59703.25
 2016   68      1947    33472.72    28768.14    62240.85
 2016   69      1947    31357.93    26779.79    58137.72
 2016   69      1946    31161.02    26393.13    57554.15
 2016   70      1946    31059.60    26123.84    57183.44
 2016   70      1945    29746.28    25056.66    54802.94
 2016   71      1945    29555.75    24674.16    54229.91
 2016   71      1944    28145.48    23530.23    51675.72
 2016   72      1944    27923.21    23161.27    51084.48
 2016   72      1943    26679.68    21849.16    48528.84
 2016   73      1943    26400.13    21429.57    47829.71
 2016   73      1942    25603.59    20567.22    46170.80
 2016   74      1942    25314.73    20199.81    45514.55
 2016   74      1941    24197.43    18965.35    43162.78
 2016   75      1941    23851.20    18590.43    42441.63
 2016   75      1940    22753.64    17478.08    40231.72
 2016   76      1940    22540.19    17100.11    39640.30
 2016   76      1939    21268.49    16026.36    37294.85
 2016   77      1939    20815.46    15446.30    36261.76
 2016   77      1938    18924.42    14096.69    33021.11
 2016   78      1938    18530.66    13621.37    32152.02
 2016   78      1937    17908.41    13071.23    30979.64
 2016   79      1937    17431.96    12529.20    29961.15
 2016   79      1936    17225.05    12213.48    29438.53
 2016   80      1936    16620.76    11615.30    28236.06
 2016   80      1935    15892.62    10862.47    26755.09
 2016   81      1935    15489.22    10412.00    25901.21
 2016   81      1934    14736.14     9874.27    24610.41
 2016   82      1934    14305.82     9406.20    23712.02
 2016   82      1933    13638.76     8816.23    22454.99
 2016   83      1933    13265.49     8453.91    21719.40
 2016   83      1932    13065.46     8194.97    21260.43
 2016   84      1932    12664.63     7820.38    20485.01
 2016   84      1931    12429.12     7509.47    19938.59
 2016   85      1931    11912.34     7077.37    18989.71
 2016   85      1930     8683.85     5247.41    13931.26
 2016   86      1930     8096.95     4778.43    12875.38
 2016   86      1929     7829.51     4580.28    12409.79
 2016   87      1929     7261.74     4140.78    11402.51
 2016   87      1928     7213.83     3979.79    11193.62
 2016   88      1928     6646.29     3567.87    10214.16
 2016   88      1927     6202.26     3333.75     9536.00
 2016   89      1927     5667.87     2973.12     8640.98
 2016   89      1926     5070.47     2528.85     7599.32
 2016   90      1926     4589.73     2233.11     6822.84
 2016   90      1925     4382.63     2043.79     6426.42
 2016   91      1925     3926.99     1784.18     5711.17
 2016   91      1924     3740.72     1680.28     5420.99
 2016   92      1924     3313.57     1448.00     4761.57
 2016   92      1923     3074.57     1281.38     4355.94
 2016   93      1923     2695.07     1091.40     3786.47
 2016   93      1922     2454.00      971.51     3425.51
 2016   94      1922     2129.08      819.63     2948.70
 2016   94      1921     1952.48      735.51     2687.99
 2016   95      1921     1675.81      606.69     2282.50
 2016   95      1920     1494.16      523.12     2017.27
 2016   96      1920     1267.03      424.33     1691.36
 2016   96      1919     1100.30      357.72     1458.02
 2016   97      1919      915.50      284.22     1199.72
 2016   97      1918      835.27      250.31     1085.58
 2016   98      1918      687.38      194.90      882.28
 2016   98      1917      620.89      175.77      796.66
 2016   99      1917      506.98      135.87      642.86
 2016   99      1916      446.03      108.00      554.02
 2016   100     1916      352.70       80.85      433.56
 2016   100     1915      303.57       60.39      363.96
 2016   101     1915      234.36       44.86      279.21
 2016   101     1914      196.59       38.27      234.86
 2016   102     1914      150.48       28.46      178.94
 2016   102     1913      128.80       21.00      149.80
 2016   103     1913       96.09       15.26      111.35
 2016   103     1912       73.26       10.40       83.66
 2016   104     1912       55.09        7.28       62.36
 2016   104     1911       44.50        6.76       51.27
 2016   105     1911       33.93        4.31       38.23
 2016   105     1910       30.23        5.23       35.46
 2016   106     1910       21.72        3.98       25.70
 2016   106     1909       18.09        3.03       21.12
 2016   107     1909       12.40        2.73       15.13
 2016   107     1908        9.09        0.55        9.64
 2016   108     1908        6.57        0.55        7.12
 2016   108     1907        4.95        0.35        5.30
 2016   109     1907        3.78        0.35        4.12
 2016   109     1906        3.54        0.56        4.10
 2016   110+       .       10.50        5.44       15.94
 2017    0      2017    54115.45    56175.91   110291.36
 2017    0      2016    54110.91    56067.49   110178.40
 2017    1      2016    56146.75    58177.67   114324.42
 2017    1      2015    57387.32    59554.74   116942.07
 2017    2      2015    59670.13    61922.32   121592.45
 2017    2      2014    58610.19    61029.73   119639.91
 2017    3      2014    59070.42    61506.44   120576.86
 2017    3      2013    57709.23    59997.18   117706.41
 2017    4      2013    58352.36    60665.25   119017.61
 2017    4      2012    57791.42    59958.86   117750.28
 2017    5      2012    59545.04    61778.25   121323.29
 2017    5      2011    59107.94    61756.51   120864.44
 2017    6      2011    59104.64    61751.62   120856.27
 2017    6      2010    60555.40    63146.66   123702.06
 2017    7      2010    60552.02    63141.52   123693.54
 2017    7      2009    59926.56    62594.51   122521.06
 2017    8      2009    59920.93    62589.10   122510.03
 2017    8      2008    58705.54    61266.42   119971.96
 2017    9      2008    58699.07    61261.67   119960.73
 2017    9      2007    57355.22    59762.29   117117.51
 2017   10      2007    57349.99    59758.48   117108.47
 2017   10      2006    56206.27    58608.52   114814.79
 2017   11      2006    56201.29    58604.20   114805.49
 2017   11      2005    55744.50    58454.66   114199.16
 2017   12      2005    55204.06    57886.76   113090.82
 2017   12      2004    55424.07    57839.14   113263.22
 2017   13      2004    55255.18    57661.53   112916.70
 2017   13      2003    56114.49    58474.76   114589.25
 2017   14      2003    56571.48    58950.86   115522.34
 2017   14      2002    58170.13    60571.24   118741.38
 2017   15      2002    57851.40    60236.72   118088.12
 2017   15      2001    58844.40    61534.94   120379.34
 2017   16      2001    59201.42    61899.76   121101.18
 2017   16      2000    61253.44    64138.98   125392.43
 2017   17      2000    59619.09    62414.21   122033.30
 2017   17      1999    60732.83    63561.09   124293.92
 2017   18      1999    60920.50    63740.50   124661.01
 2017   18      1998    62435.50    65071.19   127506.69
 2017   19      1998    61730.37    64315.89   126046.26
 2017   19      1997    63516.56    66010.02   129526.58
 2017   20      1997    63678.64    66153.95   129832.58
 2017   20      1996    66385.03    68441.68   134826.71
 2017   21      1996    65161.13    67153.31   132314.44
 2017   21      1995    67323.27    69073.22   136396.50
 2017   22      1995    67156.06    68869.09   136025.16
 2017   22      1994    69964.98    71503.78   141468.76
 2017   23      1994    68671.73    70152.11   138823.84
 2017   23      1993    70372.31    72044.30   142416.61
 2017   24      1993    69896.54    71530.35   141426.89
 2017   24      1992    71929.28    73489.05   145418.33
 2017   25      1992    71736.96    73261.29   144998.24
 2017   25      1991    73126.75    74216.93   147343.69
 2017   26      1991    73543.96    74607.17   148151.13
 2017   26      1990    74754.18    76110.69   150864.88
 2017   27      1990    74949.09    76273.67   151222.76
 2017   27      1989    75022.00    76343.82   151365.82
 2017   28      1989    74218.85    75489.24   149708.09
 2017   28      1988    72977.00    73821.87   146798.87
 2017   29      1988    70942.48    71724.74   142667.22
 2017   29      1987    70272.59    70892.17   141164.76
 2017   30      1987    68339.32    68906.98   137246.30
 2017   30      1986    67968.33    68209.53   136177.86
 2017   31      1986    66421.65    66626.49   133048.15
 2017   31      1985    65702.78    65351.64   131054.42
 2017   32      1985    64162.20    63788.54   127950.74
 2017   32      1984    64210.88    64124.49   128335.37
 2017   33      1984    61821.29    61707.33   123528.62
 2017   33      1983    63026.53    62501.08   125527.61
 2017   34      1983    62876.86    62318.18   125195.04
 2017   34      1982    64702.46    63615.25   128317.71
 2017   35      1982    66166.86    65016.91   131183.77
 2017   35      1981    66324.36    65007.10   131331.46
 2017   36      1981    64307.53    62994.37   127301.90
 2017   36      1980    61459.10    60204.74   121663.85
 2017   37      1980    61975.29    60675.71   122650.99
 2017   37      1979    60471.39    58748.70   119220.09
 2017   38      1979    60284.09    58537.52   118821.61
 2017   38      1978    58483.14    56446.61   114929.76
 2017   39      1978    58035.21    55976.83   114012.04
 2017   39      1977    57732.61    55748.02   113480.64
 2017   40      1977    57523.25    55507.72   113030.98
 2017   40      1976    58398.12    56243.16   114641.28
 2017   41      1976    59145.22    56932.78   116078.00
 2017   41      1975    59889.26    57471.48   117360.73
 2017   42      1975    61362.09    58849.76   120211.85
 2017   42      1974    62827.43    60199.27   123026.70
 2017   43      1974    61812.71    59179.13   120991.85
 2017   43      1973    63192.75    60700.94   123893.69
 2017   44      1973    62366.42    59844.03   122210.45
 2017   44      1972    62154.82    59056.07   121210.89
 2017   45      1972    62110.94    58953.98   121064.92
 2017   45      1971    62465.70    59061.36   121527.06
 2017   46      1971    59270.87    55988.80   115259.67
 2017   46      1970    60236.35    56866.94   117103.29
 2017   47      1970    57848.72    54569.25   112417.97
 2017   47      1969    58405.65    54872.45   113278.10
 2017   48      1969    58539.68    54949.73   113489.41
 2017   48      1968    59445.85    55615.09   115060.94
 2017   49      1968    59996.92    56065.07   116061.98
 2017   49      1967    60845.74    56928.94   117774.68
 2017   50      1967    60766.92    56786.79   117553.71
 2017   50      1966    62176.88    58011.19   120188.07
 2017   51      1966    60117.78    56023.58   116141.37
 2017   51      1965    62357.55    57994.67   120352.23
 2017   52      1965    60712.85    56385.00   117097.84
 2017   52      1964    63332.78    58492.75   121825.53
 2017   53      1964    60375.50    55678.02   116053.52
 2017   53      1963    61761.12    56964.46   118725.58
 2017   54      1963    60670.72    55867.02   116537.75
 2017   54      1962    62527.04    57561.27   120088.31
 2017   55      1962    59372.24    54552.65   113924.89
 2017   55      1961    59558.46    54442.08   114000.55
 2017   56      1961    57015.17    52007.96   109023.13
 2017   56      1960    58054.69    52877.24   110931.93
 2017   57      1960    54512.07    49543.75   104055.83
 2017   57      1959    55155.54    50071.69   105227.22
 2017   58      1959    52720.34    47752.78   100473.13
 2017   58      1958    53739.10    48866.79   102605.88
 2017   59      1958    50770.04    46040.21    96810.25
 2017   59      1957    51575.17    47101.24    98676.41
 2017   60      1957    49596.78    45150.36    94747.14
 2017   60      1956    50385.92    45644.96    96030.89
 2017   61      1956    47071.97    42511.70    89583.66
 2017   61      1955    47597.03    42607.24    90204.28
 2017   62      1955    43669.73    38973.61    82643.34
 2017   62      1954    45271.55    40364.43    85635.97
 2017   63      1954    41719.95    37081.54    78801.48
 2017   63      1953    43904.84    38857.57    82762.41
 2017   64      1953    40565.38    35775.71    76341.09
 2017   64      1952    41615.87    36674.63    78290.50
 2017   65      1952    37723.48    33112.75    70836.23
 2017   65      1951    38681.85    34033.16    72715.01
 2017   66      1951    35865.08    31422.30    67287.38
 2017   66      1950    36862.97    32123.80    68986.77
 2017   67      1950    34330.80    29790.27    64121.07
 2017   67      1949    36046.24    31196.46    67242.71
 2017   68      1949    33083.87    28488.54    61572.41
 2017   68      1948    34458.10    29577.58    64035.68
 2017   69      1948    31712.82    27069.16    58781.98
 2017   69      1947    33159.35    28235.72    61395.08
 2017   70      1947    30938.10    26199.31    57137.41
 2017   70      1946    30914.23    25926.91    56841.14
 2017   71      1946    30616.47    25523.83    56140.29
 2017   71      1945    29401.36    24464.43    53865.79
 2017   72      1945    29098.42    24024.00    53122.42
 2017   72      1944    27770.48    22942.97    50713.45
 2017   73      1944    27459.14    22494.99    49954.13
 2017   73      1943    26235.32    21209.86    47445.18
 2017   74      1943    25899.50    20761.27    46660.77
 2017   74      1942    25143.57    19976.04    45119.60
 2017   75      1942    24792.76    19503.37    44296.13
 2017   75      1941    23673.43    18360.20    42033.63
 2017   76      1941    23314.11    17880.99    41195.10
 2017   76      1940    22356.83    16866.15    39222.98
 2017   77      1940    21960.58    16396.01    38356.59
 2017   77      1939    20617.14    15213.36    35830.50
 2017   78      1939    20216.81    14741.68    34958.49
 2017   78      1938    18337.46    13389.21    31726.67
 2017   79      1938    17949.47    12926.91    30876.38
 2017   79      1937    17229.49    12301.41    29530.90
 2017   80      1937    16819.86    11837.33    28657.19
 2017   80      1936    16402.54    11380.49    27783.03
 2017   81      1936    15960.23    10908.69    26868.92
 2017   81      1935    15263.78    10180.39    25444.17
 2017   82      1935    14795.58     9713.28    24508.86
 2017   82      1934    14068.68     9175.72    23244.39
 2017   83      1934    13578.37     8707.31    22285.68
 2017   83      1933    13024.61     8226.12    21250.73
 2017   84      1933    12528.90     7761.31    20290.21
 2017   84      1932    12406.67     7584.79    19991.46
 2017   85      1932    11892.79     7114.70    19007.49
 2017   85      1931    11646.62     6846.28    18492.91
 2017   86      1931    11093.01     6388.85    17481.86
 2017   86      1930     7791.59     4546.40    12338.00
 2017   87      1930     7161.70     4080.01    11241.71
 2017   87      1929     6968.28     3919.86    10888.13
 2017   88      1929     6356.68     3488.72     9845.40
 2017   88      1928     6350.19     3367.06     9717.25
 2017   89      1928     5733.78     2964.57     8698.35
 2017   89      1927     5389.27     2792.40     8181.67
 2017   90      1927     4813.59     2432.20     7245.79
 2017   90      1926     4344.60     2088.11     6432.71
 2017   91      1926     3856.36     1805.09     5661.45
 2017   91      1925     3700.00     1657.56     5357.56
 2017   92      1925     3250.77     1412.63     4663.40
 2017   92      1924     3102.12     1335.70     4437.82
 2017   93      1924     2689.19     1124.68     3813.86
 2017   93      1923     2509.84     1002.61     3512.45
 2017   94      1923     2156.89      831.32     2988.21
 2017   94      1922     1974.53      746.54     2721.08
 2017   95      1922     1671.12      608.59     2279.72
 2017   95      1921     1542.81      547.51     2090.31
 2017   96      1921     1280.37      441.89     1722.26
 2017   96      1920     1155.02      380.55     1535.56
 2017   97      1920      943.56      299.90     1243.46
 2017   97      1919      828.65      250.51     1079.16
 2017   98      1919      667.03      193.36      860.39
 2017   98      1918      618.89      171.73      790.62
 2017   99      1918      493.10      133.09      626.19
 2017   99      1917      455.11      119.40      574.51
 2017   100     1917      355.35       90.26      445.61
 2017   100     1916      309.39       69.55      378.93
 2017   101     1916      236.11       50.34      286.45
 2017   101     1915      205.07       38.39      243.46
 2017   102     1915      153.08       26.75      179.83
 2017   102     1914      130.14       24.06      154.20
 2017   103     1914       95.05       16.38      111.43
 2017   103     1913       82.11       12.83       94.95
 2017   104     1913       59.69        7.80       67.49
 2017   104     1912       48.23        5.64       53.87
 2017   105     1912       34.89        3.30       38.20
 2017   105     1911       28.79        3.45       32.24
 2017   106     1911       20.53        2.29       22.82
 2017   106     1910       18.28        3.58       21.86
 2017   107     1910       13.97        2.03       16.00
 2017   107     1909       10.61        2.29       12.90
 2017   108     1909        8.86        1.04        9.90
 2017   108     1908        6.07        0.40        6.47
 2017   109     1908        5.06        0.11        5.17
 2017   109     1907        3.19        0.35        3.53
 2017   110+       .       11.12        5.87       16.99
 2018    0      2018    54370.74    56518.72   110889.45
 2018    0      2017    52884.22    54880.85   107765.07
 2018    1      2017    53953.22    55988.79   109942.01
 2018    1      2016    54056.04    56011.52   110067.56
 2018    2      2016    56125.76    58152.55   114278.31
 2018    2      2015    57373.02    59536.12   116909.14
 2018    3      2015    59658.75    61903.78   121562.53
 2018    3      2014    58600.82    61016.54   119617.36
 2018    4      2014    59061.83    61492.79   120554.62
 2018    4      2013    57700.68    59986.71   117687.39
 2018    5      2013    58345.00    60655.28   119000.28
 2018    5      2012    57783.96    59951.53   117735.49
 2018    6      2012    59535.86    61772.17   121308.03
 2018    6      2011    59102.37    61749.49   120851.86
 2018    7      2011    59097.29    61745.59   120842.88
 2018    7      2010    60550.10    63139.11   123689.20
 2018    8      2010    60546.43    63134.46   123680.88
 2018    8      2009    59918.20    62586.48   122504.68
 2018    9      2009    59914.34    62582.30   122496.64
 2018    9      2008    58696.53    61259.75   119956.29
 2018   10      2008    58692.77    61255.45   119948.22
 2018   10      2007    57347.89    59756.32   117104.21
 2018   11      2007    57343.52    59751.46   117094.99
 2018   11      2006    56198.72    58601.80   114800.52
 2018   12      2006    56194.09    58595.29   114789.38
 2018   12      2005    55736.98    58443.93   114180.91
 2018   13      2005    55197.09    57875.75   113072.84
 2018   13      2004    55416.32    57829.57   113245.89
 2018   14      2004    55245.74    57651.55   112897.29
 2018   14      2003    56103.97    58463.76   114567.72
 2018   15      2003    56559.03    58936.17   115495.20
 2018   15      2002    58159.05    60554.70   118713.75
 2018   16      2002    57838.70    60215.53   118054.23
 2018   16      2001    58831.62    61508.42   120340.04
 2018   17      2001    59187.76    61869.39   121057.15
 2018   17      2000    61238.80    64102.06   125340.86
 2018   18      2000    59605.13    62375.96   121981.09
 2018   18      1999    60716.00    63517.66   124233.66
 2018   19      1999    60903.97    63693.92   124597.89
 2018   19      1998    62416.11    65018.88   127434.99
 2018   20      1998    61713.11    64261.24   125974.34
 2018   20      1997    63497.24    65952.88   129450.12
 2018   21      1997    63659.95    66093.05   129753.00
 2018   21      1996    66364.94    68378.96   134743.90
 2018   22      1996    65138.70    67089.22   132227.92
 2018   22      1995    67300.33    69002.22   136302.56
 2018   23      1995    67131.09    68804.45   135935.54
 2018   23      1994    69940.02    71434.82   141374.84
 2018   24      1994    68649.13    70086.10   138735.23
 2018   24      1993    70349.81    71978.39   142328.20
 2018   25      1993    69873.13    71454.02   141327.15
 2018   25      1992    71905.88    73416.20   145322.08
 2018   26      1992    71710.05    73176.15   144886.20
 2018   26      1991    73102.40    74140.68   147243.07
 2018   27      1991    73516.76    74522.60   148039.35
 2018   27      1990    74729.00    76031.64   150760.64
 2018   28      1990    74919.26    76185.24   151104.49
 2018   28      1989    74995.69    76258.89   151254.58
 2018   29      1989    74188.56    75404.75   149593.30
 2018   29      1988    72948.06    73735.48   146683.54
 2018   30      1988    70913.32    71646.81   142560.13
 2018   30      1987    70241.47    70807.17   141048.64
 2018   31      1987    68309.85    68825.20   137135.06
 2018   31      1986    67936.65    68130.15   136066.81
 2018   32      1986    66390.47    66543.20   132933.67
 2018   32      1985    65674.01    65273.51   130947.53
 2018   33      1985    64131.91    63702.32   127834.23
 2018   33      1984    64177.02    64041.22   128218.24
 2018   34      1984    61788.52    61618.26   123406.78
 2018   34      1983    62990.10    62410.58   125400.68
 2018   35      1983    62842.50    62226.00   125068.50
 2018   35      1982    64665.68    63522.94   128188.61
 2018   36      1982    66127.52    64916.86   131044.39
 2018   36      1981    66284.75    64910.39   131195.13
 2018   37      1981    64265.34    62891.70   127157.04
 2018   37      1980    61418.86    60112.85   121531.72
 2018   38      1980    61931.54    60576.33   122507.87
 2018   38      1979    60423.85    58657.54   119081.39
 2018   39      1979    60236.48    58440.87   118677.35
 2018   39      1978    58439.73    56346.39   114786.12
 2018   40      1978    57985.75    55874.63   113860.38
 2018   40      1977    57687.43    55649.47   113336.91
 2018   41      1977    57467.37    55406.47   112873.84
 2018   41      1976    58343.20    56146.91   114490.11
 2018   42      1976    59085.79    56828.47   115914.26
 2018   42      1975    59825.76    57356.71   117182.47
 2018   43      1975    61297.14    58726.06   120023.20
 2018   43      1974    62754.76    60056.41   122811.17
 2018   44      1974    61736.50    59037.66   120774.16
 2018   44      1973    63118.37    60536.07   123654.45
 2018   45      1973    62285.56    59686.48   121972.04
 2018   45      1972    62072.21    58890.34   120962.55
 2018   46      1972    62024.54    58789.66   120814.20
 2018   46      1971    62371.18    58889.25   121260.43
 2018   47      1971    59181.71    55819.94   115001.66
 2018   47      1970    60137.18    56703.04   116840.21
 2018   48      1970    57754.94    54399.41   112154.35
 2018   48      1969    58302.87    54698.15   113001.02
 2018   49      1969    58433.79    54766.06   113199.85
 2018   49      1968    59338.67    55418.79   114757.46
 2018   50      1968    59880.98    55863.80   115744.79
 2018   50      1967    60725.21    56714.19   117439.40
 2018   51      1967    60641.74    56563.20   117204.94
 2018   51      1966    62032.56    57770.45   119803.01
 2018   52      1966    59986.00    55779.30   115765.30
 2018   52      1965    62203.72    57721.84   119925.56
 2018   53      1965    60565.11    56114.13   116679.24
 2018   53      1964    63161.43    58205.55   121366.98
 2018   54      1964    60206.71    55389.76   115596.47
 2018   54      1963    61589.94    56659.46   118249.40
 2018   55      1963    60492.03    55547.71   116039.74
 2018   55      1962    62336.31    57223.22   119559.54
 2018   56      1962    59183.29    54225.88   113409.17
 2018   56      1961    59350.17    54079.62   113429.78
 2018   57      1961    56808.92    51661.22   108470.14
 2018   57      1960    57841.58    52516.77   110358.34
 2018   58      1960    54293.35    49193.64   103486.99
 2018   58      1959    54932.86    49698.97   104631.83
 2018   59      1959    52482.21    47378.62    99860.83
 2018   59      1958    53497.19    48450.70   101947.89
 2018   60      1958    50517.38    45639.56    96156.94
 2018   60      1957    51327.66    46654.95    97982.61
 2018   61      1957    49333.08    44725.91    94058.99
 2018   61      1956    50119.16    45203.36    95322.52
 2018   62      1956    46799.31    42090.21    88889.52
 2018   62      1955    47315.33    42159.84    89475.17
 2018   63      1955    43387.61    38541.76    81929.37
 2018   63      1954    44964.92    39905.74    84870.66
 2018   64      1954    41423.68    36642.64    78066.32
 2018   64      1953    43573.93    38356.69    81930.63
 2018   65      1953    40246.08    35299.43    75545.51
 2018   65      1952    41283.74    36170.12    77453.86
 2018   66      1952    37398.42    32638.89    70037.30
 2018   66      1951    38340.19    33520.70    71860.89
 2018   67      1951    35531.46    30915.74    66447.20
 2018   67      1950    36504.31    31602.47    68106.78
 2018   68      1950    33985.31    29271.37    63256.68
 2018   68      1949    35672.35    30637.87    66310.23
 2018   69      1949    32714.59    27950.70    60665.29
 2018   69      1948    34039.61    28978.37    63017.97
 2018   70      1948    31316.79    26496.28    57813.07
 2018   70      1947    32709.42    27615.59    60325.01
 2018   71      1947    30523.82    25586.20    56110.02
 2018   71      1946    30468.33    25312.70    55781.03
 2018   72      1946    30165.61    24874.05    55039.65
 2018   72      1945    28944.01    23795.82    52739.84
 2018   73      1945    28615.59    23342.07    51957.66
 2018   73      1944    27294.28    22272.36    49566.63
 2018   74      1944    26951.72    21818.99    48770.71
 2018   74      1943    25725.67    20533.19    46258.86
 2018   75      1943    25374.71    20068.59    45443.30
 2018   75      1942    24615.00    19261.93    43876.93
 2018   76      1942    24236.97    18798.34    43035.31
 2018   76      1941    23123.87    17650.74    40774.61
 2018   77      1941    22738.08    17187.45    39925.53
 2018   77      1940    21760.11    16159.68    37919.79
 2018   78      1940    21353.12    15682.83    37035.95
 2018   78      1939    20014.01    14503.93    34517.94
 2018   79      1939    19601.61    14027.45    33629.06
 2018   79      1938    17752.54    12695.42    30447.96
 2018   80      1938    17342.88    12224.39    29567.27
 2018   80      1937    16607.61    11601.81    28209.42
 2018   81      1937    16168.82    11136.01    27304.82
 2018   81      1936    15732.24    10675.50    26407.73
