Country,COD,Sex,Year,TimeIntv,x,n,Area,Censored,Dl,Du,Nx,Pop1Jan,Pop31Dec,ExpL,ExpU,Mx,mx,qx,ax,lx,dx,Lx,Tx,ex,Date
HKG,AllCauses,3,2011,1,19,1,1, ,10.17,8.84,87926.53,88350,87950,41915.4518323863,46274.4577167014,0.000215557540507724,0.000185930165233383,0.000185912881826964,0.5,99604.6492969149,18.5177873941536,99595.3904032178,6745838.59205072,67.7261416978823,2018-12-17
HKG,AllCauses,3,2011,1,20,1,1, ,13.07,10.95,88077.115,88700,87800,41813.9737253918,46044.3994314654,0.000273394545527449,0.000164475550388142,0.000164462025397069,0.5,99586.1315095207,16.3781368895146,99577.9424410759,6646243.20164751,66.7386422276289,2018-12-17
HKG,AllCauses,3,2011,1,21,1,1, ,14.55,12.46,89076.8,91250,89450,43016.528575506,46763.8049323264,0.000300845396142839,0.000203382640063709,0.00020336195991756,0.5,99569.7533726312,20.2487001943664,99559.629022534,6546665.25920643,65.7495377607907,2018-12-17
HKG,AllCauses,3,2011,1,22,1,1, ,7.93,7.08,92247.735,91150,93250,45460.2732184235,49172.9880123045,0.000158612308239105,0.000187809747434673,0.000187792112840032,0.5,99549.5046724368,18.6946118146156,99540.1573665295,6447105.6301839,64.7628097336879,2018-12-17
HKG,AllCauses,3,2011,1,23,1,1, ,13.37,10.64,92328.145,88550,93500,43059.718303514,45647.755858424,0.000270664904246615,0.000150439265043058,0.000150427949907945,0.5,99530.8100606222,14.9722157100964,99523.3239527671,6347565.47281737,63.7748800492149,2018-12-17
HKG,AllCauses,3,2011,1,24,1,1, ,18.86,16.15,89604.11,91950,90650,43920.7084692907,47358.1184068899,0.000383550065202864,0.000285780465799793,0.0002857396363966,0.5,99515.8378449121,28.4356193215081,99501.6200352513,6248042.1488646,62.7843997917367,2018-12-17
HKG,AllCauses,3,2011,1,25,1,1, ,15.54,13.48,93699.695,99300,95450,46288.7058672531,51516.1999396171,0.000296713132747187,0.000205652655275308,0.000205631510942191,0.5,99487.4022255906,20.4577448393617,99477.1733531709,6148540.52882935,61.802202000283,2018-12-17
HKG,AllCauses,3,2011,1,26,1,1, ,14.7,12.32,101475.61,104950,103650,49876.7906718157,54788.9000267921,0.000258155273420074,0.000135911663931205,0.000135902428568606,0.5,99466.9444807512,13.5177993172328,99460.1855810926,6049063.35547618,60.8148102573593,2018-12-17
HKG,AllCauses,3,2011,1,27,1,1, ,17.63,15.4,106402.655,109350,107850,51547.5391905765,56683.4203662814,0.000305180700007081,0.000160704178373155,0.000160691266494179,0.5,99453.426681434,15.9812970906256,99445.4360328887,5949603.16989509,59.8230083006859,2018-12-17
HKG,AllCauses,3,2011,1,28,1,1, ,22.69,19.34,110528.645,110750,111700,53799.0979791569,57604.6512547228,0.000377276351011874,0.000324521900614746,0.000324469251925583,0.5,99437.4453843434,32.2643935172489,99421.3131875847,5850157.7338622,58.8325425220881,2018-12-17
HKG,AllCauses,3,2011,1,29,1,1, ,18.54,15.48,111774.6,110150,112800,54128.3705673251,57609.8554388332,0.000304461608314106,0.000215142435568855,0.000215119294924332,0.5,99405.1809908261,21.3839724465721,99394.4890046028,5750736.42067461,57.8514757817838,2018-12-17
HKG,AllCauses,3,2011,1,30,1,1, ,18.04,14.99,111001.28,111100,111850,53350.8919857932,57884.0959272127,0.000296938945377797,0.000184517354437769,0.000184500332681129,0.5,99383.7970183795,18.3363436130048,99374.628846573,5651341.93167001,56.8638158454026,2018-12-17
HKG,AllCauses,3,2011,1,31,1,1, ,26.45,21.58,112030.73,110100,112950,54103.3187597545,57245.2167781968,0.000431348286422948,0.000349349987207686,0.000349288975158184,0.5,99365.4606747665,34.70725992521,99348.1070448039,5551967.30282344,55.8742169071766,2018-12-17
HKG,AllCauses,3,2011,1,32,1,1, ,23.48,19.54,111200.95,107950,112300,53910.5565813146,56835.746144039,0.000388455406106765,0.000212424973138141,0.000212402413349666,0.5,99330.7534148413,21.0980917451529,99320.2043689687,5452619.19577863,54.8935652688197,2018-12-17
HKG,AllCauses,3,2011,1,33,1,1, ,26.75,22.29,108878.605,107900,109800,51990.5521888298,55789.5435159873,0.000455000523791595,0.000188544895440741,0.000188527122527438,0.5,99309.6553230962,18.722563557255,99300.2940413175,5353298.99140966,53.9051210478289,2018-12-17
HKG,AllCauses,3,2011,1,34,1,1, ,28.45,23.58,108303.08,107550,108700,52497.2279364856,56632.7597247117,0.000476770877694326,0.00032954830987792,0.000329494017779583,0.5,99290.9327595389,32.7157683640229,99274.5748753569,5253998.69736835,52.9151912601364,2018-12-17
HKG,AllCauses,3,2011,1,35,1,1, ,33.63,29.41,107780.025,110000,108000,51130.9082611756,56433.4913537474,0.000586067511422749,0.000383152049267768,0.000383078660580852,0.5,99258.2169911749,38.0237048166228,99239.2051387666,5154724.12249299,51.9324674444968,2018-12-17
HKG,AllCauses,3,2011,1,36,1,1, ,34.39,30.65,110477.49,114350,110950,54029.3428743723,59252.0662059639,0.000574145400626817,0.000468358749750384,0.000468249095469921,0.5,99220.1932863583,46.459765758688,99196.9634034789,5055484.91735422,50.9521776758048,2018-12-17
HKG,AllCauses,3,2011,1,37,1,1, ,41.55,35.49,114555.45,115200,114750,55291.6028931568,59634.8462859544,0.000670341775546674,0.000461024256240919,0.000460918009049764,0.5,99173.7335205996,45.7109598043466,99150.8780406974,4956287.95395074,49.9758129295522,2018-12-17
HKG,AllCauses,3,2011,1,38,1,1, ,48.72,41.34,115706.615,113650,116200,56048.6162273563,59594.8990254135,0.0007787725909503,0.000594140457740514,0.000593964008716504,0.5,99128.0225607952,58.8784776563499,99098.5833219671,4857137.07591005,48.9986277385001,2018-12-17
HKG,AllCauses,3,2011,1,39,1,1, ,56.52,48.55,114032.59,113450,114400,54412.7362024775,58940.8365255028,0.000926922702755397,0.00066695695997372,0.000666734618326645,0.5,99069.1440831389,66.052827968219,99036.1176691548,4758038.49258808,48.0274512980059,2018-12-17
HKG,AllCauses,3,2011,1,40,1,1, ,49.84,43.21,113350.645,115050,113250,54412.0015639662,57517.7983333333,0.000831324634595769,0.000639877294056239,0.000639672638057878,0.5,99003.0912551707,63.3295685590799,98971.4264708911,4659002.37491892,47.059160636821,2018-12-17
HKG,AllCauses,3,2011,1,41,1,1, ,48.44,43.62,115177.615,114750,115300,57658.0733333333,57367.73,0.000800342160908186,0.000563107593426639,0.000562949092972156,0.5,98939.7616866116,55.6980491003593,98911.9126620614,4560030.94844803,46.0889623212534,2018-12-17
HKG,AllCauses,3,2011,1,42,1,1, ,58.67,51.4,115382.525,115550,116000,58009.7783333333,57766.4333333333,0.000950713435994127,0.000655392554600596,0.000655177855256459,0.5,98884.0636375112,64.7866487330678,98851.6703131447,4461119.03578597,45.1146410420543,2018-12-17
HKG,AllCauses,3,2011,1,43,1,1, ,64.35,58.72,115906.475,114400,116250,58135.725,57190.2133333333,0.00106714934886793,0.000901060631721568,0.00090065485940328,0.5,98819.2769887782,89.0020620226617,98774.7759577668,4362267.36547283,44.1438907306335,2018-12-17
HKG,AllCauses,3,2011,1,44,1,1, ,60.53,54.55,113950.905,116550,113500,56760.0883333333,58265.9083333333,0.00100046948807138,0.000671657764920094,0.000671432278568335,0.5,98730.2749267555,66.2906934577496,98697.1295800266,4263492.58951506,43.1832342478332,2018-12-17
HKG,AllCauses,3,2011,1,45,1,1, ,83.41,78.69,116214.43,125350,115850,57938.9016666667,62661.885,0.001344104001975,0.000974805578610529,0.000974330687115923,0.5,98663.9842332977,96.1313475516236,98615.9185595219,4164795.45993503,42.211912404501,2018-12-17
HKG,AllCauses,3,2011,1,46,1,1, ,99.44,91.67,125510.375,133250,125650,62841.5733333333,66609.7216666667,0.00147630813581278,0.0010525321381003,0.00105197851750117,0.5,98567.8528857461,103.69126375202,98516.0072538701,4066179.54137551,41.2525932373588,2018-12-17
HKG,AllCauses,3,2011,1,47,1,1, ,101.46,93.65,133054.895,138550,132850,66441.91,69259.3916666667,0.00143779018774089,0.000980124711988255,0.000979644625035274,0.5,98464.1616219941,96.459886691591,98415.9316786483,3967663.53412164,40.2955092366864,2018-12-17
HKG,AllCauses,3,2011,1,48,1,1, ,121.44,105.7,137938.895,133500,137300,68670.24,66732.3833333333,0.00167751550456174,0.00122113754779132,0.00122039241429126,0.5,98367.7017353025,120.047197009028,98307.678136798,3869247.60244299,39.3345329227549,2018-12-17
HKG,AllCauses,3,2011,1,49,1,1, ,135.18,117.97,133214.74,128000,132900,66472.53,63980.3383333333,0.00194054759572745,0.00142897467039104,0.00142795441504625,0.5,98247.6545382935,140.293172065895,98177.5079522605,3770939.92430619,38.3819842013268,2018-12-17
HKG,AllCauses,3,2011,1,50,1,1, ,152.73,134.44,127942.38,131050,127850,63950.455,65502.5933333333,0.00221833323894047,0.00178332928681909,0.00178174057174754,0.5,98107.3613662276,174.801866133305,98019.9604331609,3672762.41635393,37.4361553017799,2018-12-17
HKG,AllCauses,3,2011,1,51,1,1, ,172.32,146.87,130993.94,130100,130900,65478.72,65025.5216666667,0.00244582088615383,0.00157521037112229,0.00157397070363419,0.5,97932.5595000943,154.142979585061,97855.4880103017,3574742.45592077,36.5020834150396,2018-12-17
HKG,AllCauses,3,2011,1,52,1,1, ,181.5,162.71,130042.315,127750,129950,65005.25,63847.8816666667,0.00267133592756166,0.00194807101563767,0.00194617537172117,0.5,97778.4165205092,190.293946118109,97683.2695474502,3476886.96791047,35.5588389711873,2018-12-17
HKG,AllCauses,3,2011,1,53,1,1, ,194.29,161.94,127465.79,124050,127150,63607.3816666667,61998.01,0.00283610436839661,0.00186576531198932,0.00186402639409596,0.5,97588.1225743911,181.906836228936,97497.1691562766,3379203.69836302,34.6272026678971,2018-12-17
HKG,AllCauses,3,2011,1,54,1,1, ,214.45,187.81,123901.255,118600,123700,61885.7416666667,59268.6983333333,0.00332022499546859,0.00226736115008341,0.00226479359757536,0.5,97406.2157381622,220.604973767834,97295.9132512783,3281706.52920674,33.6909354740595,2018-12-17
HKG,AllCauses,3,2011,1,55,1,1, ,229.83,194.44,118471.01,112700,118300,59188.305,56317.5933333333,0.00367314575378322,0.00249001839660955,0.00248692215565029,0.5,97185.6107643943,241.693048620378,97064.7642400841,3184410.61595547,32.7662767246006,2018-12-17
HKG,AllCauses,3,2011,1,56,1,1, ,197.6,164.62,112251.58,106350,111800,55932.9333333333,53147.5633333333,0.00332066694843615,0.00231182582741097,0.00230915664342706,0.5,96943.9177157739,223.858691633226,96831.9883699573,3087345.85171538,31.8467205004759,2018-12-17
HKG,AllCauses,3,2011,1,57,1,1, ,220.87,182.38,106103.125,99300,105800,52936.8116666667,49619.6033333333,0.00393198221681208,0.0027793964751027,0.00277553931301115,0.5,96720.0590241407,268.450326178261,96585.8338610516,2990513.86334543,30.9192725223525,2018-12-17
HKG,AllCauses,3,2011,1,58,1,1, ,219.34,187.93,98893.48,93100,98450,49261.5566666667,46518.6783333333,0.00425212988880221,0.00247495526978126,0.00247189635332825,0.5,96451.6086979625,238.418379813136,96332.3995080559,2893928.02948437,30.0039373998073,2018-12-17
HKG,AllCauses,3,2011,1,59,1,1, ,245.73,210.57,92828.9,90650,92500,46290.955,45289.905,0.00498248214747055,0.00309616386271387,0.0030913781560475,0.5,96213.1903181493,297.431354873167,96064.4746407128,2797595.62997632,29.0770487988754,2018-12-17
HKG,AllCauses,3,2011,1,60,1,1, ,279.76,229.57,90559.595,90600,90400,45246.6266666667,45261.7383333333,0.00562743565194223,0.00326620761306923,0.00326088225384781,0.5,95915.7589632762,312.769996267691,95759.3739651423,2701531.1553356,28.1656652101346,2018-12-17
HKG,AllCauses,3,2011,1,61,1,1, ,282.09,234.23,90326.26,86550,90000,45047.015,43235.9616666667,0.00584846614256663,0.00424863646236775,0.00423963013877049,0.5,95602.9889670085,405.321313381071,95400.3283103179,2605771.78137046,27.2561748280662,2018-12-17
HKG,AllCauses,3,2011,1,62,1,1, ,286.72,232.61,86351.245,79050,86100,43097.7866666667,39486.2316666667,0.00628850485215955,0.00415913644792825,0.00415050518922334,0.5,95197.6676536274,395.11841359834,95000.1084468282,2510371.45306014,26.3700940887966,2018-12-17
HKG,AllCauses,3,2011,1,63,1,1, ,266.01,238.33,78966.7,73550,78850,39469.335,36735.2783333333,0.00661823448659101,0.00387211190723784,0.00386462976776742,0.5,94802.5492400291,366.376753853253,94619.3608631024,2415371.34461332,25.4779155621425,2018-12-17
HKG,AllCauses,3,2011,1,64,1,1, ,289.92,259.43,73650.795,62550,73700,36898.32,31231.7616666667,0.00806325174667705,0.00517688469039514,0.00516351921859948,0.5,94436.1724861758,487.622991563344,94192.3609903941,2320751.98375021,24.5748204597125,2018-12-17
HKG,AllCauses,3,2011,1,65,1,1, ,219.34,198.93,62404.955,52100,62300,31186.5566666667,26016.845,0.00731197774631176,0.00374543958698331,0.00373843853913432,0.5,93948.5494946125,351.220878126428,93772.9390555493,2226559.62275982,23.6997764706043,2018-12-17
HKG,AllCauses,3,2011,1,66,1,1, ,242.53,219.78,51771.8,49150,51400,25740.4216666667,24538.37,0.00919493059946581,0.00530246726118902,0.00528844635436074,0.5,93597.328616486,494.98445129976,93349.8363908361,2132786.68370427,22.7868328640376,2018-12-17
HKG,AllCauses,3,2011,1,67,1,1, ,280.32,254.03,48905.27,45400,48600,24346.72,22657.6616666667,0.0113680891238898,0.00672070653191014,0.00669819821964674,0.5,93102.3441651863,623.617955932189,92790.5351872202,2039436.84731343,21.9053222085899,2018-12-17
HKG,AllCauses,3,2011,1,68,1,1, ,267.64,242.71,45431.805,41400,45450,22769.6066666667,20659.5483333333,0.0117513223547638,0.00648055591931262,0.00645962493899515,0.5,92478.7262092541,597.377886147802,92180.0372661802,1946646.31212621,21.0496661439895,2018-12-17
HKG,AllCauses,3,2011,1,69,1,1, ,299.14,271.25,41528.215,42450,41600,20849.8566666667,21179.7916666667,0.0135711342497155,0.00750824433437353,0.00748016288905755,0.5,91881.3483231063,687.28745192307,91537.7045971448,1854466.27486003,20.1832723257248,2018-12-17
HKG,AllCauses,3,2011,1,70,1,1, ,291.92,266.44,42260.335,45150,42050,21073.6533333333,22530.5933333333,0.0128051747864925,0.00870836551533685,0.00867061208569489,0.5,91194.0608711832,790.708326333276,90798.7067080166,1762928.57026289,19.3316160440878,2018-12-17
HKG,AllCauses,3,2011,1,71,1,1, ,356.11,325.35,44669.835,46350,44100,22109.3516666667,23120.775,0.0150665065570603,0.00908501509161958,0.00904393295791446,0.5,90403.3525448499,817.601859586328,89994.5516150568,1672129.86355487,18.4963258162944,2018-12-17
HKG,AllCauses,3,2011,1,72,1,1, ,393.35,359.14,46209,47950,46000,23065.5583333333,23915.1433333333,0.0160170021584395,0.0100024912219679,0.00995271524851387,0.5,89585.7506852636,891.621466894785,89139.9399518162,1582135.31193982,17.660568782844,2018-12-17
HKG,AllCauses,3,2011,1,73,1,1, ,461.39,421.18,47626.125,47350,47200,23676.8983333333,23604.8033333333,0.0186662063523447,0.0117844570855049,0.0117154271114881,0.5,88694.1292183688,1039.0896060747,88174.5844153315,1492995.371988,16.833079992388,2018-12-17
HKG,AllCauses,3,2011,1,74,1,1, ,500.22,456.4,46914.52,45200,46400,23283.37,22523.9333333333,0.0208835694395457,0.0137062635588436,0.0136129720673565,0.5,87655.0396122941,1193.24560580518,87058.4168093915,1404820.78757267,16.0266973101183,2018-12-17
HKG,AllCauses,3,2011,1,75,1,1, ,524.32,483.32,45083.96,43200,44900,22537.3866666667,21519.4466666667,0.0228713669086521,0.0151173207792811,0.0150039113091788,0.5,86461.7940064889,1297.26508890584,85813.161462036,1317762.37076328,15.2409788150403,2018-12-17
HKG,AllCauses,3,2011,1,76,1,1, ,580.62,535.08,42623.65,42800,41950,21071.77,21310.82,0.0263244884279134,0.0177213300384664,0.0175656863756588,0.5,85164.5289175831,1495.97340529699,84416.5422149346,1231949.20930124,14.4655201520981,2018-12-17
HKG,AllCauses,3,2011,1,77,1,1, ,599.56,552.16,42082.24,42350,41300,20749.9266666667,21082.9733333333,0.027531440564723,0.020026453028771,0.0198279116580319,0.5,83668.5555122861,1658.97272725275,82839.0691486597,1147532.66708631,13.7152202528201,2018-12-17
HKG,AllCauses,3,2011,1,78,1,1, ,687.05,632.77,41767.445,39000,41050,20639.5083333333,19394.5383333333,0.0329674392146551,0.0235858898972499,0.0233109847375418,0.5,82009.5827850334,1911.72413263408,81053.7207187163,1064693.59793765,12.9825510846514,2018-12-17
HKG,AllCauses,3,2011,1,79,1,1, ,729.83,672.03,38473.53,37000,37850,19046.6383333333,18387.995,0.0374482097237941,0.0269020866240748,0.0265450282987096,0.5,80097.8586523993,2126.19992459398,79034.7586901023,983639.87721893,12.2804765791259,2018-12-17
HKG,AllCauses,3,2011,1,80,1,1, ,758.01,696.88,36292.99,34750,35500,17876.335,17258.8533333333,0.0414083449958264,0.029207547346886,0.0287871463764993,0.5,77971.6587278053,2244.58155301578,76849.3679512974,904605.118528828,11.6017169993363,2018-12-17
HKG,AllCauses,3,2011,1,81,1,1, ,799.39,734.54,34051.255,30600,33250,16758.2316666667,15177.5766666667,0.0480316635166846,0.0350439267040624,0.0344404621877811,0.5,75727.0771747895,2608.07553802952,74423.0394057748,827755.75057753,10.9307764337312,2018-12-17
HKG,AllCauses,3,2011,1,82,1,1, ,799.59,734.32,29957.525,27700,29250,14758.265,13727.6133333333,0.0538480850774773,0.0400001623004465,0.0392158422726198,0.5,73119.00163676,2867.42323531861,71685.2900191007,753332.711171756,10.3028309236791,2018-12-17
HKG,AllCauses,3,2011,1,83,1,1, ,771.09,707.78,26993.385,27778.6,26250,13253.515,13771.3366666667,0.0547225945304294,0.04097815871893,0.0401554113098897,0.5,70251.5784014414,2820.98102587884,68841.087888502,681647.421152655,9.70294812818994,2018-12-17
HKG,AllCauses,3,2011,1,84,1,1, ,783.71,719.17,27070.825,24488.72,26287.12,13274.1783333333,12124.4983333333,0.0591715867611475,0.0439878766029833,0.043041230436346,0.5,67430.5973755625,2902.29588010206,65979.4494355115,612806.333264153,9.08795646360742,2018-12-17
HKG,AllCauses,3,2011,1,85,1,1, ,791.16,710.67,23769.555,21320.98,22978.4,11621.06,10542.045,0.0677626171964623,0.055185023750075,0.0537032170946628,0.5,64528.3014954605,3465.37738396057,62795.6128034802,546826.883828641,8.4742178417188,2018-12-17
HKG,AllCauses,3,2011,1,86,1,1, ,748,671.79,20610.31,18305.15,19862.31,10055.8216666667,9040.61,0.0743484450279934,0.0605803339590113,0.0587992935394251,0.5,61062.9241114999,3590.45679920772,59267.6957118961,484031.271025161,7.92676207482838,2018-12-17
HKG,AllCauses,3,2011,1,87,1,1, ,713.79,640.95,17633.36,15384.63,16919.57,8578.75,7585.49,0.0838109307953854,0.0680471674769088,0.0658081387572304,0.5,57472.4673122922,3782.15610360771,55581.3892604883,424763.575313265,7.39073151332093,2018-12-17
HKG,AllCauses,3,2011,1,88,1,1, ,671.91,602.77,14743.68,12870.91,14071.77,7147.87,6334.99333333333,0.0945407491336533,0.0816670770678297,0.0784631490476982,0.5,53690.3112086845,4212.71089078431,51583.9557632923,369182.186052777,6.87614166768065,2018-12-17
HKG,AllCauses,3,2011,1,89,1,1, ,597.48,536.12,12268.145,10960.95,11670.67,5934.915,5391.12166666667,0.100087968400832,0.0835038277387082,0.0801571147861413,0.5,49477.6003179002,3965.98168802474,47494.6094738878,317598.230289484,6.41903059665128,2018-12-17
HKG,AllCauses,3,2011,1,90,1,1, ,620.69,539.9,10424.82,8989.08,9804.12,5005.50833333333,4404.55666666667,0.123334961023117,0.107357809208546,0.10188854378637,0.5,45511.6186298754,4637.11254755862,43193.0623560961,270103.620815597,5.93482782961912,2018-12-17
HKG,AllCauses,3,2011,1,91,1,1, ,535.05,465.48,8449.185,7031.26,7914.14,4046.245,3438.05,0.133683934158127,0.112547577490106,0.106551519775779,0.5,40874.5060823168,4355.24074315519,38696.8857107392,226910.558459501,5.55139572824507,2018-12-17
HKG,AllCauses,3,2011,1,92,1,1, ,449.5,390.93,6565.78,5578.05,6116.28,3133.05666666667,2723.87,0.143493345201522,0.121660242568164,0.114684000884987,0.5,36519.2653391616,4188.17545847548,34425.1776099239,188213.672748761,5.15381870365638,2018-12-17
HKG,AllCauses,3,2011,1,93,1,1, ,407.89,354.48,5187.12,4418.29,4779.23,2457.59666666667,2150.065,0.165457026828865,0.145739531189172,0.135840840950908,0.5,32331.0898806861,4391.8824382518,30135.1486615603,153788.495138837,4.75667525302657,2018-12-17
HKG,AllCauses,3,2011,1,94,1,1, ,344.81,299.5,4063.805,3519.21,3718.99,1916.96333333333,1709.68833333333,0.17765974215886,0.15946899731927,0.147692786992758,0.5,27939.2074424343,4126.41941354194,25875.9977356634,123653.346477277,4.4258000779747,2018-12-17
HKG,AllCauses,3,2011,1,95,1,1, ,292.17,243.07,3219.705,2742.91,2927.53,1512.46,1330.94333333333,0.188239210992461,0.177477069808822,0.163011654422982,0.5,23812.7880288924,3881.76197301353,21871.9070423856,97777.3487416138,4.10608571423804,2018-12-17
HKG,AllCauses,3,2011,1,96,1,1, ,236.98,197.23,2499.84,1969.59,2262.86,1170.92666666667,951.923333333333,0.204541065077608,0.197566003842076,0.17980438675941,0.5,19931.0260558789,3583.68591746312,18139.1830971473,75905.4416992281,3.80840612452258,2018-12-17
HKG,AllCauses,3,2011,1,97,1,1, ,187.34,155.82,1772.36,1413.48,1585.02,823.733333333333,680.77,0.228088560787502,0.219322512029913,0.19764816590745,0.5,16347.3401384158,3231.02179582311,14731.8292405042,57766.2586020808,3.53367937003598,2018-12-17
HKG,AllCauses,3,2011,1,98,1,1, ,160.59,133.54,1257.66,1028.28,1097.07,575.3,491.883333333333,0.275613374771595,0.242750109513664,0.216475396419714,0.5,13116.3183425926,2839.36021277991,11696.6382362027,43034.4293615766,3.280983903984,2018-12-17
HKG,AllCauses,3,2011,1,99,1,1, ,119.63,99.46,894.74,733.77,775.11,407.493333333333,350.308333333333,0.289112586626668,0.267821684666823,0.236192895127175,0.5,10276.9581298127,2427.34449378123,9063.28588292212,31337.7911253739,3.04932556205179,2018-12-17
HKG,AllCauses,3,2011,1,100,1,1, ,84.4,71.4,634.31,487.64,549.91,289.021666666667,231.92,0.299073792651129,0.294475723292215,0.25668236129314,0.5,7849.6136360315,2014.85736333539,6842.1849543638,22274.5052424518,2.83765625612537,2018-12-17
HKG,AllCauses,3,2011,1,101,1,1, ,60.5,47.5,416.235,298.54,355.73,187.948333333333,141.353333333333,0.327966757937251,0.322613598185446,0.277802212505334,0.5,5834.75627269611,1620.90820198435,5024.30217170393,15432.320288088,2.64489544495697,2018-12-17
HKG,AllCauses,3,2011,1,102,1,1, ,39.69,32.8,251.04,190.44,211.35,112.29,89.7533333333333,0.358784419184003,0.352098324120499,0.299390820961667,0.5,4213.84807071175,1261.58743329813,3583.05435406269,10408.0181163841,2.46995571309862,2018-12-17
HKG,AllCauses,3,2011,1,103,1,1, ,27.04,22.2,157.645,119.08,130.61,69.8116666666667,55.84,0.391877014497752,0.382755121003319,0.321271051002631,0.5,2952.26063741362,948.475877815572,2478.02269850584,6824.9637623214,2.31177548344801,2018-12-17
HKG,AllCauses,3,2011,1,104,1,1, ,18.03,14.98,96.875,73.78,78.84,42.425,34.3933333333333,0.429715128767004,0.414374014799356,0.343255860326008,0.5,2003.78475959805,687.810861563973,1659.87932881607,4346.94106381556,2.16936526889621,2018-12-17
HKG,AllCauses,3,2011,1,105,1,1, ,11.97,9.67,58.8,44.04,46.83,25.41,20.4083333333333,0.472300025462879,0.446714541768212,0.365154605608693,0.5,1315.97389803408,480.533929727968,1075.70693317009,2687.0617349995,2.04188072348067,2018-12-17
HKG,AllCauses,3,2011,1,106,1,1, ,7.61,5.72,34.37,23.71,26.76,14.6483333333333,10.9016666666667,0.521722113502935,0.479512422470281,0.386779608865645,0.5,835.439968306111,323.131144172164,673.874396220029,1611.3548018294,1.92874995566287,2018-12-17
HKG,AllCauses,3,2011,1,107,1,1, ,4.44,3.39,17.995,12.04,13.56,7.52,5.455,0.603468208092485,0.512487863841667,0.407952508919233,0.5,512.308824133947,208.997670146906,407.809989060494,937.480405609372,1.82991266487391,2018-12-17
HKG,AllCauses,3,2011,1,108,1,1, ,2.39,1.77,8.65,6.21,6.26,3.52833333333333,2.81,0.656323954772548,0.545354962148767,0.428509948717237,0.5,303.311153987041,129.971847040353,238.325230466864,529.670416548878,1.74629389518431,2018-12-17
HKG,AllCauses,3,2011,1,109,1,1, ,1.34,1.13,4.435,3.16,3.09,1.76833333333333,1.39166666666667,0.781645569620253,0.577831548070964,0.448308229064359,0.5,173.339306946688,77.709437724513,134.484588084431,291.345186082014,1.68077968704247,2018-12-17
HKG,AllCauses,3,2011,1,110,999,1, ,1.29,0.92,2.255,1.37,1.19,0.81,0.531666666666667,1.6472049689441,0.609648761020591,1,1.64028874318704,95.6298692221749,95.6298692221749,156.860597997582,156.860597997582,1.64028874318704,2018-12-17
HKG,AllCauses,1,2012,1,0,1,1, ,49.03,19.51,48777,27050,24300,12051.9910875395,13502.535296345,0.00268210801367946,0.00288911133031943,0.00288197641458321,0.143092096156134,1e+05,288.197641458321,99753.0411631652,8637011.46831088,86.3701146831088,2018-12-17
HKG,AllCauses,1,2012,1,1,1,1, ,3.06,2.94,27466.775,26950,27900,13970.3134724118,14123.3386093869,0.000213571378421365,0.000270632358968792,0.000270595742986666,0.5,99711.8023585417,26.9815892437492,99698.3115639198,8537258.42714771,85.6193371818675,2018-12-17
HKG,AllCauses,1,2012,1,2,1,1, ,1.69,1.31,27299.375,25650,27650,13159.5267142283,13353.7979769373,0.000113150652924324,0.000122336779507109,0.000122329296821002,0.5,99684.8207692979,12.1943740284359,99678.7235822837,8437560.11558379,84.6423763464547,2018-12-17
HKG,AllCauses,1,2012,1,3,1,1, ,1.68,1.32,26400.185,26800,27150,13015.2841787073,14177.4873372445,0.000110323436441193,0.000118821802572328,0.00011881474368132,0.5,99672.6263952695,11.8425775571979,99666.7051064909,8337881.39200151,83.652670683485,2018-12-17
HKG,AllCauses,1,2012,1,4,1,1, ,2.28,1.72,27525.48,26450,28250,13305.5210396183,14138.8145994606,0.000145749565688312,0.000156164608428009,0.000156152415687583,0.5,99660.7838177123,15.5622721424538,99653.0026816411,8238214.68689502,82.6625516207397,2018-12-17
HKG,AllCauses,1,2012,1,5,1,1, ,3.91,3.09,26951.095,26100,27450,12776.8517702243,13846.5800748353,0.000262926283911778,4.05218634732206e-05,4.0521042479145e-05,0.5,99645.2215455698,4.03772825509185,99643.2026814423,8138561.68421338,81.6753835053841,2018-12-17
HKG,AllCauses,1,2012,1,6,1,1, ,1.14,0.86,26149.025,25450,26200,12299.9563500077,13314.64638167,7.80804614051885e-05,0.000127383847860069,0.000127375735054441,0.5,99641.1838173148,12.6918690304251,99634.8378827995,8038918.48153194,80.6786729498391,2018-12-17
HKG,AllCauses,1,2012,1,7,1,1, ,2.28,1.72,25325.71,23700,25200,12016.3326277866,12787.5704771715,0.000161264942177605,0.000260839823183193,0.000260805808912652,0.5,99628.4919482843,25.9836894333199,99615.5001035677,7939283.64364914,79.6888870682726,2018-12-17
HKG,AllCauses,1,2012,1,8,1,1, ,0.56,0.45,23574.42,24650,23450,10797.0694951966,12447.927955942,4.34502091094239e-05,4.47454381014277e-05,4.47444370467086e-05,0.5,99602.508258851,4.45665816048243,99600.2799297708,7839668.14354557,78.7095453778285,2018-12-17
HKG,AllCauses,1,2012,1,9,1,1, ,0.54,0.46,24600.045,25900,24550,12152.5826345644,13470.9022587227,3.90266977409454e-05,0.000162449192164882,0.000162435998366526,0.5,99598.0516006905,16.1783089471189,99589.962446217,7740067.8636158,77.7130449764957,2018-12-17
