PopName,Area,Year,YearReg,Month,VitalStat,RefCode,Access,Births,NoteCode1,NoteCode2,NoteCode3,LDB
AUS,1,1985,1985,3,1,63,O,21428,.,.,.,1
AUS,1,1985,1985,4,1,42,O,20389,.,.,.,0
AUS,1,1985,1985,4,1,63,O,20395,.,.,.,1
AUS,1,1985,1985,5,1,42,O,21047,.,.,.,0
AUS,1,1985,1985,5,1,63,O,21057,.,.,.,1
AUS,1,1985,1985,6,1,42,O,19524,.,.,.,0
AUS,1,1985,1985,6,1,63,O,19528,.,.,.,1
AUS,1,1985,1985,7,1,42,O,20626,.,.,.,0
AUS,1,1985,1985,7,1,63,O,20630,.,.,.,1
AUS,1,1985,1985,8,1,42,O,20817,.,.,.,0
AUS,1,1985,1985,8,1,63,O,20821,.,.,.,1
AUS,1,1985,1985,9,1,42,O,20535,.,.,.,0
AUS,1,1985,1985,9,1,63,O,20541,.,.,.,1
AUS,1,1985,1985,10,1,42,O,21121,.,.,.,0
AUS,1,1985,1985,10,1,63,O,21124,.,.,.,1
AUS,1,1985,1985,11,1,42,O,19449,.,.,.,0
AUS,1,1985,1985,11,1,63,O,19456,.,.,.,1
AUS,1,1985,1985,12,1,42,O,19376,.,.,.,0
AUS,1,1985,1985,12,1,63,O,19380,.,.,.,1
AUS,1,1985,1985,TOT,1,42,O,243973,.,.,.,0
AUS,1,1985,1985,TOT,1,63,O,244037,.,.,.,1
AUS,1,1986,1986,1,1,42,O,20021,.,.,.,0
AUS,1,1986,1986,1,1,63,O,20028,.,.,.,1
AUS,1,1986,1986,2,1,42,O,18952,.,.,.,0
AUS,1,1986,1986,2,1,63,O,18963,.,.,.,1
AUS,1,1986,1986,3,1,42,O,21101,.,.,.,0
AUS,1,1986,1986,3,1,63,O,21108,.,.,.,1
AUS,1,1986,1986,4,1,42,O,20487,.,.,.,0
AUS,1,1986,1986,4,1,63,O,20491,.,.,.,1
AUS,1,1986,1986,5,1,42,O,20643,.,.,.,0
AUS,1,1986,1986,5,1,63,O,20654,.,.,.,1
AUS,1,1986,1986,6,1,42,O,19807,.,.,.,0
AUS,1,1986,1986,6,1,63,O,19812,.,.,.,1
AUS,1,1986,1986,7,1,42,O,20938,.,.,.,0
AUS,1,1986,1986,7,1,63,O,20943,.,.,.,1
AUS,1,1986,1986,8,1,42,O,20662,.,.,.,0
AUS,1,1986,1986,8,1,63,O,20669,.,.,.,1
AUS,1,1986,1986,9,1,42,O,20889,.,.,.,0
AUS,1,1986,1986,9,1,63,O,20898,.,.,.,1
AUS,1,1986,1986,10,1,42,O,21295,.,.,.,0
AUS,1,1986,1986,10,1,63,O,21302,.,.,.,1
AUS,1,1986,1986,11,1,42,O,18859,.,.,.,0
AUS,1,1986,1986,11,1,63,O,18864,.,.,.,1
AUS,1,1986,1986,12,1,42,O,20147,.,.,.,0
AUS,1,1986,1986,12,1,63,O,20154,.,.,.,1
AUS,1,1986,1986,TOT,1,42,O,243801,.,.,.,0
AUS,1,1986,1986,TOT,1,63,O,243886,.,.,.,1
AUS,1,1987,1987,1,1,42,O,20011,.,.,.,0
AUS,1,1987,1987,1,1,63,O,20018,.,.,.,1
AUS,1,1987,1987,2,1,42,O,19138,.,.,.,0
AUS,1,1987,1987,2,1,63,O,19151,.,.,.,1
AUS,1,1987,1987,3,1,42,O,21745,.,.,.,0
AUS,1,1987,1987,3,1,63,O,21753,.,.,.,1
AUS,1,1987,1987,4,1,42,O,20529,.,.,.,0
AUS,1,1987,1987,4,1,63,O,20539,.,.,.,1
AUS,1,1987,1987,5,1,42,O,20686,.,.,.,0
AUS,1,1987,1987,5,1,63,O,20700,.,.,.,1
AUS,1,1987,1987,6,1,42,O,20099,.,.,.,0
AUS,1,1987,1987,6,1,63,O,20114,.,.,.,1
AUS,1,1987,1987,7,1,42,O,21066,.,.,.,0
AUS,1,1987,1987,7,1,63,O,21077,.,.,.,1
AUS,1,1987,1987,8,1,42,O,20420,.,.,.,0
AUS,1,1987,1987,8,1,63,O,20431,.,.,.,1
AUS,1,1987,1987,9,1,42,O,21073,.,.,.,0
AUS,1,1987,1987,9,1,63,O,21083,.,.,.,1
AUS,1,1987,1987,10,1,42,O,20374,.,.,.,0
AUS,1,1987,1987,10,1,63,O,20388,.,.,.,1
AUS,1,1987,1987,11,1,42,O,19171,.,.,.,0
AUS,1,1987,1987,11,1,63,O,19186,.,.,.,1
AUS,1,1987,1987,12,1,42,O,19746,.,.,.,0
AUS,1,1987,1987,12,1,63,O,19759,.,.,.,1
AUS,1,1987,1987,TOT,1,42,O,244058,.,.,.,0
AUS,1,1987,1987,TOT,1,63,O,244199,.,.,.,1
AUS,1,1988,1988,1,1,42,O,20195,.,.,.,0
AUS,1,1988,1988,1,1,63,O,20213,.,.,.,1
AUS,1,1988,1988,2,1,42,O,19706,.,.,.,0
AUS,1,1988,1988,2,1,63,O,19726,.,.,.,1
AUS,1,1988,1988,3,1,42,O,22184,.,.,.,0
AUS,1,1988,1988,3,1,63,O,22210,.,.,.,1
AUS,1,1988,1988,4,1,42,O,20482,.,.,.,0
AUS,1,1988,1988,4,1,63,O,20506,.,.,.,1
AUS,1,1988,1988,5,1,42,O,21032,.,.,.,0
AUS,1,1988,1988,5,1,63,O,21057,.,.,.,1
AUS,1,1988,1988,6,1,42,O,20702,.,.,.,0
AUS,1,1988,1988,6,1,63,O,20717,.,.,.,1
AUS,1,1988,1988,7,1,42,O,20688,.,.,.,0
AUS,1,1988,1988,7,1,63,O,20707,.,.,.,1
AUS,1,1988,1988,8,1,42,O,21323,.,.,.,0
AUS,1,1988,1988,8,1,63,O,21353,.,.,.,1
AUS,1,1988,1988,9,1,42,O,21820,.,.,.,0
AUS,1,1988,1988,9,1,63,O,21846,.,.,.,1
AUS,1,1988,1988,10,1,42,O,21447,.,.,.,0
AUS,1,1988,1988,10,1,63,O,21481,.,.,.,1
AUS,1,1988,1988,11,1,42,O,20402,.,.,.,0
AUS,1,1988,1988,11,1,63,O,20434,.,.,.,1
AUS,1,1988,1988,12,1,42,O,21028,.,.,.,0
AUS,1,1988,1988,12,1,63,O,21058,.,.,.,1
AUS,1,1988,1988,TOT,1,42,O,251009,.,.,.,0
AUS,1,1988,1988,TOT,1,63,O,251308,.,.,.,1
AUS,1,1989,1989,1,1,42,O,20453,.,.,.,0
AUS,1,1989,1989,1,1,63,O,20482,.,.,.,1
AUS,1,1989,1989,2,1,42,O,19387,.,.,.,0
AUS,1,1989,1989,2,1,63,O,19419,.,.,.,1
AUS,1,1989,1989,3,1,42,O,21565,.,.,.,0
AUS,1,1989,1989,3,1,63,O,21600,.,.,.,1
AUS,1,1989,1989,4,1,42,O,20220,.,.,.,0
AUS,1,1989,1989,4,1,63,O,20248,.,.,.,1
AUS,1,1989,1989,5,1,42,O,21793,.,.,.,0
AUS,1,1989,1989,5,1,63,O,21837,.,.,.,1
AUS,1,1989,1989,6,1,42,O,21290,.,.,.,0
AUS,1,1989,1989,6,1,63,O,21336,.,.,.,1
AUS,1,1989,1989,7,1,42,O,21548,.,.,.,0
AUS,1,1989,1989,7,1,63,O,21582,.,.,.,1
AUS,1,1989,1989,8,1,42,O,22089,.,.,.,0
AUS,1,1989,1989,8,1,63,O,22125,.,.,.,1
AUS,1,1989,1989,9,1,42,O,22045,.,.,.,0
AUS,1,1989,1989,9,1,63,O,22076,.,.,.,1
AUS,1,1989,1989,10,1,42,O,22131,.,.,.,0
AUS,1,1989,1989,10,1,63,O,22161,.,.,.,1
AUS,1,1989,1989,11,1,42,O,20817,.,.,.,0
AUS,1,1989,1989,11,1,63,O,20853,.,.,.,1
AUS,1,1989,1989,12,1,42,O,20852,.,.,.,0
AUS,1,1989,1989,12,1,63,O,20887,.,.,.,1
AUS,1,1989,1989,TOT,1,42,O,254190,.,.,.,0
AUS,1,1989,1989,TOT,1,63,O,254606,.,.,.,1
AUS,1,1990,1990,1,1,42,O,21222,.,.,.,0
AUS,1,1990,1990,1,1,63,O,21256,.,.,.,1
AUS,1,1990,1990,2,1,42,O,20194,.,.,.,0
AUS,1,1990,1990,2,1,63,O,20227,.,.,.,1
AUS,1,1990,1990,3,1,42,O,22881,.,.,.,0
AUS,1,1990,1990,3,1,63,O,22923,.,.,.,1
AUS,1,1990,1990,4,1,42,O,21708,.,.,.,0
AUS,1,1990,1990,4,1,63,O,21757,.,.,.,1
AUS,1,1990,1990,5,1,42,O,22320,.,.,.,0
AUS,1,1990,1990,5,1,63,O,22366,.,.,.,1
AUS,1,1990,1990,6,1,42,O,21684,.,.,.,0
AUS,1,1990,1990,6,1,63,O,21729,.,.,.,1
AUS,1,1990,1990,7,1,42,O,22271,.,.,.,0
AUS,1,1990,1990,7,1,63,O,22315,.,.,.,1
AUS,1,1990,1990,8,1,42,O,22630,.,.,.,0
AUS,1,1990,1990,8,1,63,O,22686,.,.,.,1
AUS,1,1990,1990,9,1,42,O,22368,.,.,.,0
AUS,1,1990,1990,9,1,63,O,22417,.,.,.,1
AUS,1,1990,1990,10,1,42,O,23092,.,.,.,0
AUS,1,1990,1990,10,1,63,O,23127,.,.,.,1
AUS,1,1990,1990,11,1,42,O,20982,.,.,.,0
AUS,1,1990,1990,11,1,63,O,21040,.,.,.,1
AUS,1,1990,1990,12,1,42,O,20927,.,.,.,0
AUS,1,1990,1990,12,1,63,O,20969,.,.,.,1
AUS,1,1990,1990,TOT,1,42,O,262279,.,.,.,0
AUS,1,1990,1990,TOT,1,63,O,262812,.,.,.,1
AUS,1,1991,1991,1,1,42,O,21650,.,.,.,0
AUS,1,1991,1991,1,1,63,O,21687,.,.,.,1
AUS,1,1991,1991,2,1,42,O,20006,.,.,.,0
AUS,1,1991,1991,2,1,63,O,20049,.,.,.,1
AUS,1,1991,1991,3,1,42,O,22360,.,.,.,0
AUS,1,1991,1991,3,1,63,O,22417,.,.,.,1
AUS,1,1991,1991,4,1,42,O,21855,.,.,.,0
AUS,1,1991,1991,4,1,63,O,21892,.,.,.,1
AUS,1,1991,1991,5,1,42,O,22175,.,.,.,0
AUS,1,1991,1991,5,1,63,O,22223,.,.,.,1
AUS,1,1991,1991,6,1,42,O,21259,.,.,.,0
AUS,1,1991,1991,6,1,63,O,21311,.,.,.,1
AUS,1,1991,1991,7,1,42,O,21907,.,.,.,0
AUS,1,1991,1991,7,1,63,O,21938,.,.,.,1
AUS,1,1991,1991,8,1,42,O,21952,.,.,.,0
AUS,1,1991,1991,8,1,63,O,22012,.,.,.,1
AUS,1,1991,1991,9,1,42,O,21575,.,.,.,0
AUS,1,1991,1991,9,1,63,O,21613,.,.,.,1
AUS,1,1991,1991,10,1,42,O,22034,.,.,.,0
AUS,1,1991,1991,10,1,63,O,22079,.,.,.,1
AUS,1,1991,1991,11,1,42,O,19940,.,.,.,0
AUS,1,1991,1991,11,1,63,O,19977,.,.,.,1
AUS,1,1991,1991,12,1,42,O,21024,.,.,.,0
AUS,1,1991,1991,12,1,63,O,21076,.,.,.,1
AUS,1,1991,1991,TOT,1,42,O,257737,.,.,.,0
AUS,1,1991,1991,TOT,1,63,O,258274,.,.,.,1
AUS,1,1992,1992,1,1,42,O,21971,.,.,.,0
AUS,1,1992,1992,1,1,63,O,22023,.,.,.,1
AUS,1,1992,1992,2,1,42,O,21231,.,.,.,0
AUS,1,1992,1992,2,1,63,O,21288,.,.,.,1
AUS,1,1992,1992,3,1,42,O,22697,.,.,.,0
AUS,1,1992,1992,3,1,63,O,22762,.,.,.,1
AUS,1,1992,1992,4,1,42,O,21887,.,.,.,0
AUS,1,1992,1992,4,1,63,O,21938,.,.,.,1
AUS,1,1992,1992,5,1,42,O,22348,.,.,.,0
AUS,1,1992,1992,5,1,63,O,22408,.,.,.,1
AUS,1,1992,1992,6,1,42,O,21803,.,.,.,0
AUS,1,1992,1992,6,1,63,O,21861,.,.,.,1
AUS,1,1992,1992,7,1,42,O,22811,.,.,.,0
AUS,1,1992,1992,7,1,63,O,22869,.,.,.,1
AUS,1,1992,1992,8,1,42,O,21974,.,.,.,0
AUS,1,1992,1992,8,1,63,O,22036,.,.,.,1
AUS,1,1992,1992,9,1,42,O,22659,.,.,.,0
AUS,1,1992,1992,9,1,63,O,22722,.,.,.,1
AUS,1,1992,1992,10,1,42,O,22633,.,.,.,0
AUS,1,1992,1992,10,1,63,O,22699,.,.,.,1
AUS,1,1992,1992,11,1,42,O,20485,.,.,.,0
AUS,1,1992,1992,11,1,63,O,20544,.,.,.,1
AUS,1,1992,1992,12,1,42,O,21020,.,.,.,0
AUS,1,1992,1992,12,1,63,O,21104,.,.,.,1
AUS,1,1992,1992,TOT,1,42,O,263519,.,.,.,0
AUS,1,1992,1992,TOT,1,63,O,264254,.,.,.,1
AUS,1,1993,1993,1,1,42,O,21521,.,.,.,0
AUS,1,1993,1993,1,1,63,O,21596,.,.,.,1
AUS,1,1993,1993,2,1,42,O,20169,.,.,.,0
AUS,1,1993,1993,2,1,63,O,20227,.,.,.,1
AUS,1,1993,1993,3,1,42,O,22907,.,.,.,0
AUS,1,1993,1993,3,1,63,O,22976,.,.,.,1
AUS,1,1993,1993,4,1,42,O,21677,.,.,.,0
AUS,1,1993,1993,4,1,63,O,21734,.,.,.,1
AUS,1,1993,1993,5,1,42,O,22051,.,.,.,0
AUS,1,1993,1993,5,1,63,O,22111,.,.,.,1
AUS,1,1993,1993,6,1,42,O,21805,.,.,.,0
AUS,1,1993,1993,6,1,63,O,21879,.,.,.,1
AUS,1,1993,1993,7,1,42,O,22134,.,.,.,0
AUS,1,1993,1993,7,1,63,O,22207,.,.,.,1
AUS,1,1993,1993,8,1,42,O,21853,.,.,.,0
AUS,1,1993,1993,8,1,63,O,21924,.,.,.,1
AUS,1,1993,1993,9,1,42,O,22417,.,.,.,0
AUS,1,1993,1993,9,1,63,O,22479,.,.,.,1
AUS,1,1993,1993,10,1,42,O,22143,.,.,.,0
AUS,1,1993,1993,10,1,63,O,22211,.,.,.,1
AUS,1,1993,1993,11,1,42,O,20450,.,.,.,0
AUS,1,1993,1993,11,1,63,O,20512,.,.,.,1
AUS,1,1993,1993,12,1,42,O,21589,.,.,.,0
AUS,1,1993,1993,12,1,63,O,21665,.,.,.,1
AUS,1,1993,1993,TOT,1,42,O,260716,.,.,.,0
AUS,1,1993,1993,TOT,1,63,O,261521,.,.,.,1
AUS,1,1994,1994,1,1,42,O,21829,.,.,.,0
AUS,1,1994,1994,1,1,63,O,21910,.,.,.,1
AUS,1,1994,1994,2,1,42,O,20345,.,.,.,0
AUS,1,1994,1994,2,1,63,O,20428,.,.,.,1
AUS,1,1994,1994,3,1,42,O,23549,.,.,.,0
AUS,1,1994,1994,3,1,63,O,23647,.,.,.,1
AUS,1,1994,1994,4,1,42,O,21295,.,.,.,0
AUS,1,1994,1994,4,1,63,O,21379,.,.,.,1
AUS,1,1994,1994,5,1,42,O,22015,.,.,.,0
AUS,1,1994,1994,5,1,63,O,22099,.,.,.,1
AUS,1,1994,1994,6,1,42,O,21130,.,.,.,0
AUS,1,1994,1994,6,1,63,O,21210,.,.,.,1
AUS,1,1994,1994,7,1,42,O,21924,.,.,.,0
AUS,1,1994,1994,7,1,63,O,22001,.,.,.,1
AUS,1,1994,1994,8,1,42,O,22131,.,.,.,0
AUS,1,1994,1994,8,1,63,O,22218,.,.,.,1
AUS,1,1994,1994,9,1,42,O,22492,.,.,.,0
AUS,1,1994,1994,9,1,63,O,22593,.,.,.,1
AUS,1,1994,1994,10,1,42,O,22211,.,.,.,0
AUS,1,1994,1994,10,1,63,O,22313,.,.,.,1
AUS,1,1994,1994,11,1,42,O,20775,.,.,.,0
AUS,1,1994,1994,11,1,63,O,20876,.,.,.,1
AUS,1,1994,1994,12,1,42,O,21433,.,.,.,0
AUS,1,1994,1994,12,1,63,O,21538,.,.,.,1
AUS,1,1994,1994,TOT,1,42,O,261129,.,.,.,0
AUS,1,1994,1994,TOT,1,63,O,262212,.,.,.,1
AUS,1,1995,1995,1,1,42,O,21733,.,.,.,0
AUS,1,1995,1995,1,1,63,O,21828,.,.,.,1
AUS,1,1995,1995,2,1,42,O,20362,.,.,.,0
AUS,1,1995,1995,2,1,63,O,20470,.,.,.,1
AUS,1,1995,1995,3,1,42,O,23106,.,.,.,0
AUS,1,1995,1995,3,1,63,O,23231,.,.,.,1
AUS,1,1995,1995,4,1,42,O,21041,.,.,.,0
AUS,1,1995,1995,4,1,63,O,21160,.,.,.,1
AUS,1,1995,1995,5,1,42,O,22473,.,.,.,0
AUS,1,1995,1995,5,1,63,O,22605,.,.,.,1
AUS,1,1995,1995,6,1,42,O,21558,.,.,.,0
AUS,1,1995,1995,6,1,63,O,21701,.,.,.,1
AUS,1,1995,1995,7,1,42,O,21984,.,.,.,0
AUS,1,1995,1995,7,1,63,O,22145,.,.,.,1
AUS,1,1995,1995,8,1,42,O,22268,.,.,.,0
AUS,1,1995,1995,8,1,63,O,22410,.,.,.,1
AUS,1,1995,1995,9,1,42,O,21920,.,.,.,0
AUS,1,1995,1995,9,1,63,O,22080,.,.,.,1
AUS,1,1995,1995,10,1,42,O,21817,.,.,.,0
AUS,1,1995,1995,10,1,63,O,21960,.,.,.,1
AUS,1,1995,1995,11,1,42,O,20283,.,.,.,0
AUS,1,1995,1995,11,1,63,O,20406,.,.,.,1
AUS,1,1995,1995,12,1,42,O,20021,.,.,.,0
AUS,1,1995,1995,12,1,63,O,20160,.,.,.,1
AUS,1,1995,1995,TOT,1,42,O,258566,.,.,.,0
AUS,1,1995,1995,TOT,1,63,O,260156,.,.,.,1
AUS,1,1996,1996,1,1,42,O,21022,.,.,.,0
AUS,1,1996,1996,1,1,63,O,21158,.,.,.,1
AUS,1,1996,1996,2,1,42,O,20517,.,.,.,0
AUS,1,1996,1996,2,1,63,O,20637,.,.,.,1
AUS,1,1996,1996,3,1,42,O,21777,.,.,.,0
AUS,1,1996,1996,3,1,63,O,21936,.,.,.,1
AUS,1,1996,1996,4,1,42,O,20703,.,.,.,0
AUS,1,1996,1996,4,1,63,O,20866,.,.,.,1
AUS,1,1996,1996,5,1,42,O,21683,.,.,.,0
AUS,1,1996,1996,5,1,63,O,21857,.,.,.,1
AUS,1,1996,1996,6,1,42,O,20729,.,.,.,0
AUS,1,1996,1996,6,1,63,O,20912,.,.,.,1
AUS,1,1996,1996,7,1,42,O,21661,.,.,.,0
AUS,1,1996,1996,7,1,63,O,21836,.,.,.,1
AUS,1,1996,1996,8,1,42,O,21769,.,.,.,0
AUS,1,1996,1996,8,1,63,O,21944,.,.,.,1
AUS,1,1996,1996,9,1,42,O,21931,.,.,.,0
AUS,1,1996,1996,9,1,63,O,22096,.,.,.,1
AUS,1,1996,1996,10,1,42,O,22228,.,.,.,0
AUS,1,1996,1996,10,1,63,O,22415,.,.,.,1
AUS,1,1996,1996,11,1,42,O,20748,.,.,.,0
AUS,1,1996,1996,11,1,63,O,20936,.,.,.,1
AUS,1,1996,1996,12,1,42,O,21081,.,.,.,0
AUS,1,1996,1996,12,1,63,O,21281,.,.,.,1
AUS,1,1996,1996,TOT,1,42,O,255849,.,.,.,0
AUS,1,1996,1996,TOT,1,63,O,257874,.,.,.,1
AUS,1,1997,1997,1,1,42,O,21428,.,.,.,0
AUS,1,1997,1997,1,1,63,O,21633,.,.,.,1
AUS,1,1997,1997,2,1,42,O,19468,.,.,.,0
AUS,1,1997,1997,2,1,63,O,19646,.,.,.,1
AUS,1,1997,1997,3,1,42,O,21500,.,.,.,0
AUS,1,1997,1997,3,1,63,O,21708,.,.,.,1
AUS,1,1997,1997,4,1,42,O,20733,.,.,.,0
AUS,1,1997,1997,4,1,63,O,20948,.,.,.,1
AUS,1,1997,1997,5,1,42,O,21532,.,.,.,0
AUS,1,1997,1997,5,1,63,O,21742,.,.,.,1
AUS,1,1997,1997,6,1,42,O,20847,.,.,.,0
AUS,1,1997,1997,6,1,63,O,21068,.,.,.,1
AUS,1,1997,1997,7,1,42,O,21850,.,.,.,0
AUS,1,1997,1997,7,1,63,O,22085,.,.,.,1
AUS,1,1997,1997,8,1,42,O,21242,.,.,.,0
AUS,1,1997,1997,8,1,63,O,21476,.,.,.,1
AUS,1,1997,1997,9,1,42,O,21779,.,.,.,0
AUS,1,1997,1997,9,1,63,O,22018,.,.,.,1
AUS,1,1997,1997,10,1,42,O,22266,.,.,.,0
AUS,1,1997,1997,10,1,63,O,22511,.,.,.,1
AUS,1,1997,1997,11,1,42,O,19770,.,.,.,0
AUS,1,1997,1997,11,1,63,O,19959,.,.,.,1
AUS,1,1997,1997,12,1,42,O,20419,.,.,.,0
AUS,1,1997,1997,12,1,63,O,20684,.,.,.,1
AUS,1,1997,1997,TOT,1,42,O,252834,.,.,.,0
AUS,1,1997,1997,TOT,1,63,O,255478,.,.,.,1
AUS,1,1998,1998,1,1,42,O,20805,.,.,.,0
AUS,1,1998,1998,1,1,63,O,21046,.,.,.,1
AUS,1,1998,1998,2,1,42,O,19485,.,.,.,0
AUS,1,1998,1998,2,1,63,O,19726,.,.,.,1
AUS,1,1998,1998,3,1,42,O,21661,.,.,.,0
AUS,1,1998,1998,3,1,63,O,21926,.,.,.,1
AUS,1,1998,1998,4,1,42,O,20841,.,.,.,0
AUS,1,1998,1998,4,1,63,O,21108,.,.,.,1
AUS,1,1998,1998,5,1,42,O,20932,.,.,.,0
AUS,1,1998,1998,5,1,63,O,21206,.,.,.,1
AUS,1,1998,1998,6,1,42,O,20631,.,.,.,0
AUS,1,1998,1998,6,1,63,O,20889,.,.,.,1
AUS,1,1998,1998,7,1,42,O,21759,.,.,.,0
AUS,1,1998,1998,7,1,63,O,22030,.,.,.,1
AUS,1,1998,1998,8,1,42,O,21048,.,.,.,0
AUS,1,1998,1998,8,1,63,O,21305,.,.,.,1
AUS,1,1998,1998,9,1,42,O,21633,.,.,.,0
AUS,1,1998,1998,9,1,63,O,21888,.,.,.,1
AUS,1,1998,1998,10,1,42,O,21665,.,.,.,0
AUS,1,1998,1998,10,1,63,O,21961,.,.,.,1
AUS,1,1998,1998,11,1,42,O,19693,.,.,.,0
AUS,1,1998,1998,11,1,63,O,19967,.,.,.,1
AUS,1,1998,1998,12,1,42,O,20197,.,.,.,0
AUS,1,1998,1998,12,1,63,O,20451,.,.,.,1
AUS,1,1998,1998,TOT,1,42,O,250350,.,.,.,0
AUS,1,1998,1998,TOT,1,63,O,253503,.,.,.,1
AUS,1,1999,1999,1,1,42,O,21150,.,.,.,0
AUS,1,1999,1999,1,1,63,O,21422,.,.,.,1
AUS,1,1999,1999,2,1,42,O,19828,.,.,.,0
AUS,1,1999,1999,2,1,63,O,20074,.,.,.,1
AUS,1,1999,1999,3,1,42,O,22348,.,.,.,0
AUS,1,1999,1999,3,1,63,O,22688,.,.,.,1
AUS,1,1999,1999,4,1,42,O,20999,.,.,.,0
AUS,1,1999,1999,4,1,63,O,21275,.,.,.,1
AUS,1,1999,1999,5,1,42,O,21138,.,.,.,0
AUS,1,1999,1999,5,1,63,O,21413,.,.,.,1
AUS,1,1999,1999,6,1,42,O,21068,.,.,.,0
AUS,1,1999,1999,6,1,63,O,21362,.,.,.,1
AUS,1,1999,1999,7,1,42,O,21525,.,.,.,0
AUS,1,1999,1999,7,1,63,O,21882,.,.,.,1
AUS,1,1999,1999,8,1,42,O,21490,.,.,.,0
AUS,1,1999,1999,8,1,63,O,21824,.,.,.,1
AUS,1,1999,1999,9,1,42,O,21919,.,.,.,0
AUS,1,1999,1999,9,1,63,O,22257,.,.,.,1
AUS,1,1999,1999,10,1,42,O,21048,.,.,.,0
AUS,1,1999,1999,10,1,63,O,21356,.,.,.,1
AUS,1,1999,1999,11,1,42,O,19689,.,.,.,0
AUS,1,1999,1999,11,1,63,O,20013,.,.,.,1
AUS,1,1999,1999,12,1,42,O,20441,.,.,.,0
AUS,1,1999,1999,12,1,63,O,20766,.,.,.,1
AUS,1,1999,1999,TOT,1,42,O,252643,.,.,.,0
AUS,1,1999,1999,TOT,1,63,O,256332,.,.,.,1
AUS,1,2000,2000,1,1,42,O,21367,.,.,.,0
AUS,1,2000,2000,1,1,63,O,21710,.,.,.,1
AUS,1,2000,2000,2,1,42,O,20015,.,.,.,0
AUS,1,2000,2000,2,1,63,O,20369,.,.,.,1
AUS,1,2000,2000,3,1,42,O,22025,.,.,.,0
AUS,1,2000,2000,3,1,63,O,22354,.,.,.,1
AUS,1,2000,2000,4,1,42,O,20336,.,.,.,0
AUS,1,2000,2000,4,1,63,O,20674,.,.,.,1
AUS,1,2000,2000,5,1,42,O,21663,.,.,.,0
AUS,1,2000,2000,5,1,63,O,22068,.,.,.,1
AUS,1,2000,2000,6,1,42,O,20693,.,.,.,0
AUS,1,2000,2000,6,1,63,O,21055,.,.,.,1
AUS,1,2000,2000,7,1,42,O,20587,.,.,.,0
AUS,1,2000,2000,7,1,63,O,20956,.,.,.,1
AUS,1,2000,2000,8,1,42,O,21525,.,.,.,0
AUS,1,2000,2000,8,1,63,O,21921,.,.,.,1
AUS,1,2000,2000,9,1,42,O,21490,.,.,.,0
AUS,1,2000,2000,9,1,63,O,21869,.,.,.,1
AUS,1,2000,2000,10,1,42,O,22076,.,.,.,0
AUS,1,2000,2000,10,1,63,O,22533,.,.,.,1
AUS,1,2000,2000,11,1,42,O,20278,.,.,.,0
AUS,1,2000,2000,11,1,63,O,20646,.,.,.,1
AUS,1,2000,2000,12,1,42,O,19250,.,.,.,0
AUS,1,2000,2000,12,1,63,O,19658,.,.,.,1
AUS,1,2000,2000,TOT,1,42,O,251305,.,.,.,0
AUS,1,2000,2000,TOT,1,63,O,255813,.,.,.,1
AUS,1,2001,2001,1,1,42,O,20186,.,.,.,0
AUS,1,2001,2001,1,1,33,O,20393,.,.,.,0
AUS,1,2001,2001,1,1,63,O,20591,.,.,.,1
AUS,1,2001,2001,2,1,42,O,19244,.,.,.,0
AUS,1,2001,2001,2,1,33,O,19439,.,.,.,0
AUS,1,2001,2001,2,1,63,O,19614,.,.,.,1
AUS,1,2001,2001,3,1,42,O,21642,.,.,.,0
AUS,1,2001,2001,3,1,33,O,21849,.,.,.,0
AUS,1,2001,2001,3,1,63,O,22084,.,.,.,1
AUS,1,2001,2001,4,1,42,O,20344,.,.,.,0
AUS,1,2001,2001,4,1,33,O,20525,.,.,.,0
AUS,1,2001,2001,4,1,63,O,20729,.,.,.,1
AUS,1,2001,2001,5,1,42,O,21028,.,.,.,0
AUS,1,2001,2001,5,1,33,O,21232,.,.,.,0
AUS,1,2001,2001,5,1,63,O,21451,.,.,.,1
AUS,1,2001,2001,6,1,42,O,20177,.,.,.,0
AUS,1,2001,2001,6,1,33,O,20370,.,.,.,0
AUS,1,2001,2001,6,1,63,O,20588,.,.,.,1
AUS,1,2001,2001,7,1,42,O,20869,.,.,.,0
AUS,1,2001,2001,7,1,33,O,21079,.,.,.,0
AUS,1,2001,2001,7,1,63,O,21305,.,.,.,1
AUS,1,2001,2001,8,1,42,O,21545,.,.,.,0
AUS,1,2001,2001,8,1,33,O,21716,.,.,.,0
AUS,1,2001,2001,8,1,63,O,21968,.,.,.,1
AUS,1,2001,2001,9,1,42,O,21258,.,.,.,0
AUS,1,2001,2001,9,1,33,O,21471,.,.,.,0
AUS,1,2001,2001,9,1,63,O,21718,.,.,.,1
AUS,1,2001,2001,10,1,42,O,21303,.,.,.,0
AUS,1,2001,2001,10,1,33,O,21522,.,.,.,0
AUS,1,2001,2001,10,1,63,O,21742,.,.,.,1
AUS,1,2001,2001,11,1,42,O,19579,.,.,.,0
AUS,1,2001,2001,11,1,33,O,19772,.,.,.,0
AUS,1,2001,2001,11,1,63,O,20032,.,.,.,1
AUS,1,2001,2001,12,1,42,O,19329,.,.,.,0
AUS,1,2001,2001,12,1,33,O,19507,.,.,.,0
AUS,1,2001,2001,12,1,63,O,19726,.,.,.,1
