PopName,Area,Sex,Age,AgeInterval,Type,Day,Month,Year,RefCode,Access,Population,NoteCode1,NoteCode2,NoteCode3,LDB
ESP,20,m,60,1,O,1,1,2017,67,O,273018,.,.,.,0
ESP,20,m,60,1,O,1,1,2017,84,O,272110,.,.,.,1
ESP,20,m,61,1,O,1,1,2017,67,O,263426,.,.,.,0
ESP,20,m,61,1,O,1,1,2017,84,O,262660,.,.,.,1
ESP,20,m,62,1,O,1,1,2017,67,O,249192,.,.,.,0
ESP,20,m,62,1,O,1,1,2017,84,O,248089,.,.,.,1
ESP,20,m,63,1,O,1,1,2017,67,O,248674,.,.,.,0
ESP,20,m,63,1,O,1,1,2017,84,O,248115,.,.,.,1
ESP,20,m,64,1,O,1,1,2017,67,O,247057,.,.,.,0
ESP,20,m,64,1,O,1,1,2017,84,O,246149,.,.,.,1
ESP,20,m,65,1,O,1,1,2017,67,O,228868,.,.,.,0
ESP,20,m,65,1,O,1,1,2017,84,O,228179,.,.,.,1
ESP,20,m,66,1,O,1,1,2017,67,O,222192,.,.,.,0
ESP,20,m,66,1,O,1,1,2017,84,O,221227,.,.,.,1
ESP,20,m,67,1,O,1,1,2017,67,O,227531,.,.,.,0
ESP,20,m,67,1,O,1,1,2017,84,O,226678,.,.,.,1
ESP,20,m,68,1,O,1,1,2017,67,O,236421,.,.,.,0
ESP,20,m,68,1,O,1,1,2017,84,O,235380,.,.,.,1
ESP,20,m,69,1,O,1,1,2017,67,O,213881,.,.,.,0
ESP,20,m,69,1,O,1,1,2017,84,O,212795,.,.,.,1
ESP,20,m,70,1,O,1,1,2017,67,O,200939,.,.,.,0
ESP,20,m,70,1,O,1,1,2017,84,O,200140,.,.,.,1
ESP,20,m,71,1,O,1,1,2017,67,O,207337,.,.,.,0
ESP,20,m,71,1,O,1,1,2017,84,O,206351,.,.,.,1
ESP,20,m,72,1,O,1,1,2017,67,O,194500,.,.,.,0
ESP,20,m,72,1,O,1,1,2017,84,O,193569,.,.,.,1
ESP,20,m,73,1,O,1,1,2017,67,O,188105,.,.,.,0
ESP,20,m,73,1,O,1,1,2017,84,O,187238,.,.,.,1
ESP,20,m,74,1,O,1,1,2017,67,O,159818,.,.,.,0
ESP,20,m,74,1,O,1,1,2017,84,O,158735,.,.,.,1
ESP,20,m,75,1,O,1,1,2017,67,O,144097,.,.,.,0
ESP,20,m,75,1,O,1,1,2017,84,O,143195,.,.,.,1
ESP,20,m,76,1,O,1,1,2017,67,O,171268,.,.,.,0
ESP,20,m,76,1,O,1,1,2017,84,O,170257,.,.,.,1
ESP,20,m,77,1,O,1,1,2017,67,O,109055,.,.,.,0
ESP,20,m,77,1,O,1,1,2017,84,O,108075,.,.,.,1
ESP,20,m,78,1,O,1,1,2017,67,O,120130,.,.,.,0
ESP,20,m,78,1,O,1,1,2017,84,O,119392,.,.,.,1
ESP,20,m,79,1,O,1,1,2017,67,O,129367,.,.,.,0
ESP,20,m,79,1,O,1,1,2017,84,O,128591,.,.,.,1
ESP,20,m,80,1,O,1,1,2017,67,O,133736,.,.,.,0
ESP,20,m,80,1,O,1,1,2017,84,O,132651,.,.,.,1
ESP,20,m,81,1,O,1,1,2017,67,O,124598,.,.,.,0
ESP,20,m,81,1,O,1,1,2017,84,O,123823,.,.,.,1
ESP,20,m,82,1,O,1,1,2017,67,O,116010,.,.,.,0
ESP,20,m,82,1,O,1,1,2017,84,O,115358,.,.,.,1
ESP,20,m,83,1,O,1,1,2017,67,O,110483,.,.,.,0
ESP,20,m,83,1,O,1,1,2017,84,O,109734,.,.,.,1
ESP,20,m,84,1,O,1,1,2017,67,O,101006,.,.,.,0
ESP,20,m,84,1,O,1,1,2017,84,O,100348,.,.,.,1
ESP,20,m,85,1,O,1,1,2017,67,O,87705,.,.,.,0
ESP,20,m,85,1,O,1,1,2017,84,O,87082,.,.,.,1
ESP,20,m,86,1,O,1,1,2017,67,O,77498,.,.,.,0
ESP,20,m,86,1,O,1,1,2017,84,O,76841,.,.,.,1
ESP,20,m,87,1,O,1,1,2017,67,O,65064,.,.,.,0
ESP,20,m,87,1,O,1,1,2017,84,O,64554,.,.,.,1
ESP,20,m,88,1,O,1,1,2017,67,O,55479,.,.,.,0
ESP,20,m,88,1,O,1,1,2017,84,O,55033,.,.,.,1
ESP,20,m,89,1,O,1,1,2017,67,O,44210,.,.,.,0
ESP,20,m,89,1,O,1,1,2017,84,O,43836,.,.,.,1
ESP,20,m,90,1,O,1,1,2017,67,O,36782,.,.,.,0
ESP,20,m,90,1,O,1,1,2017,84,O,36343,.,.,.,1
ESP,20,m,91,1,O,1,1,2017,67,O,28624,.,.,.,0
ESP,20,m,91,1,O,1,1,2017,84,O,28225,.,.,.,1
ESP,20,m,92,1,O,1,1,2017,67,O,22395,.,.,.,0
ESP,20,m,92,1,O,1,1,2017,84,O,22066,.,.,.,1
ESP,20,m,93,1,O,1,1,2017,67,O,17338,.,.,.,0
ESP,20,m,93,1,O,1,1,2017,84,O,17008,.,.,.,1
ESP,20,m,94,1,O,1,1,2017,67,O,12607,.,.,.,0
ESP,20,m,94,1,O,1,1,2017,84,O,12392,.,.,.,1
ESP,20,m,95,1,O,1,1,2017,67,O,8848,.,.,.,0
ESP,20,m,95,1,O,1,1,2017,84,O,8648,.,.,.,1
ESP,20,m,96,1,O,1,1,2017,67,O,5981,.,.,.,0
ESP,20,m,96,1,O,1,1,2017,84,O,5948,.,.,.,1
ESP,20,m,97,1,O,1,1,2017,67,O,3783,.,.,.,0
ESP,20,m,97,1,O,1,1,2017,84,O,3689,.,.,.,1
ESP,20,m,98,1,O,1,1,2017,67,O,2543,.,.,.,0
ESP,20,m,98,1,O,1,1,2017,84,O,2488,.,.,.,1
ESP,20,m,99,1,O,1,1,2017,67,O,1669,.,.,.,0
ESP,20,m,99,1,O,1,1,2017,84,O,1585,.,.,.,1
ESP,20,m,100,1,O,1,1,2017,67,O,1195,.,.,.,0
ESP,20,m,100,1,O,1,1,2017,84,O,779,.,.,.,1
ESP,20,m,101,1,O,1,1,2017,67,O,475,.,.,.,0
ESP,20,m,101,1,O,1,1,2017,84,O,463,.,.,.,1
ESP,20,m,102,1,O,1,1,2017,67,O,283,.,.,.,0
ESP,20,m,102,1,O,1,1,2017,84,O,270,.,.,.,1
ESP,20,m,103,1,O,1,1,2017,67,O,159,.,.,.,0
ESP,20,m,103,1,O,1,1,2017,84,O,148,.,.,.,1
ESP,20,m,104,1,O,1,1,2017,67,O,100,.,.,.,0
ESP,20,m,104,1,O,1,1,2017,84,O,87,.,.,.,1
ESP,20,m,105,+,O,1,1,2017,67,O,93,.,.,.,0
ESP,20,m,105,+,O,1,1,2017,84,O,73,.,.,.,1
ESP,20,f,0,1,O,1,1,2018,71,O,190476,.,.,.,0
ESP,20,f,0,1,O,1,1,2018,84,O,190103,.,.,.,1
ESP,20,f,1,1,O,1,1,2018,71,O,202147,.,.,.,0
ESP,20,f,1,1,O,1,1,2018,84,O,200870,.,.,.,1
ESP,20,f,2,1,O,1,1,2018,71,O,207897,.,.,.,0
ESP,20,f,2,1,O,1,1,2018,84,O,206416,.,.,.,1
ESP,20,f,3,1,O,1,1,2018,71,O,211158,.,.,.,0
ESP,20,f,3,1,O,1,1,2018,84,O,209468,.,.,.,1
ESP,20,f,4,1,O,1,1,2018,71,O,210149,.,.,.,0
ESP,20,f,4,1,O,1,1,2018,84,O,208786,.,.,.,1
ESP,20,f,5,1,O,1,1,2018,71,O,221885,.,.,.,0
ESP,20,f,5,1,O,1,1,2018,84,O,221195,.,.,.,1
ESP,20,f,6,1,O,1,1,2018,71,O,230456,.,.,.,0
ESP,20,f,6,1,O,1,1,2018,84,O,228494,.,.,.,1
ESP,20,f,7,1,O,1,1,2018,71,O,232880,.,.,.,0
ESP,20,f,7,1,O,1,1,2018,84,O,233266,.,.,.,1
ESP,20,f,8,1,O,1,1,2018,71,O,237417,.,.,.,0
ESP,20,f,8,1,O,1,1,2018,84,O,237321,.,.,.,1
ESP,20,f,9,1,O,1,1,2018,71,O,250470,.,.,.,0
ESP,20,f,9,1,O,1,1,2018,84,O,249561,.,.,.,1
ESP,20,f,10,1,O,1,1,2018,71,O,242352,.,.,.,0
ESP,20,f,10,1,O,1,1,2018,84,O,241177,.,.,.,1
ESP,20,f,11,1,O,1,1,2018,71,O,241037,.,.,.,0
ESP,20,f,11,1,O,1,1,2018,84,O,240109,.,.,.,1
ESP,20,f,12,1,O,1,1,2018,71,O,237508,.,.,.,0
ESP,20,f,12,1,O,1,1,2018,84,O,236577,.,.,.,1
ESP,20,f,13,1,O,1,1,2018,71,O,234472,.,.,.,0
ESP,20,f,13,1,O,1,1,2018,84,O,233550,.,.,.,1
ESP,20,f,14,1,O,1,1,2018,71,O,231843,.,.,.,0
ESP,20,f,14,1,O,1,1,2018,84,O,230828,.,.,.,1
ESP,20,f,15,1,O,1,1,2018,71,O,222757,.,.,.,0
ESP,20,f,15,1,O,1,1,2018,84,O,221785,.,.,.,1
ESP,20,f,16,1,O,1,1,2018,71,O,222281,.,.,.,0
ESP,20,f,16,1,O,1,1,2018,84,O,221202,.,.,.,1
ESP,20,f,17,1,O,1,1,2018,71,O,220464,.,.,.,0
ESP,20,f,17,1,O,1,1,2018,84,O,220110,.,.,.,1
ESP,20,f,18,1,O,1,1,2018,71,O,218351,.,.,.,0
ESP,20,f,18,1,O,1,1,2018,84,O,217416,.,.,.,1
ESP,20,f,19,1,O,1,1,2018,71,O,212541,.,.,.,0
ESP,20,f,19,1,O,1,1,2018,84,O,211209,.,.,.,1
ESP,20,f,20,1,O,1,1,2018,71,O,217461,.,.,.,0
ESP,20,f,20,1,O,1,1,2018,84,O,216724,.,.,.,1
ESP,20,f,21,1,O,1,1,2018,71,O,217646,.,.,.,0
ESP,20,f,21,1,O,1,1,2018,84,O,216450,.,.,.,1
ESP,20,f,22,1,O,1,1,2018,71,O,217672,.,.,.,0
ESP,20,f,22,1,O,1,1,2018,84,O,217663,.,.,.,1
ESP,20,f,23,1,O,1,1,2018,71,O,222368,.,.,.,0
ESP,20,f,23,1,O,1,1,2018,84,O,222608,.,.,.,1
ESP,20,f,24,1,O,1,1,2018,71,O,232865,.,.,.,0
ESP,20,f,24,1,O,1,1,2018,84,O,232857,.,.,.,1
ESP,20,f,25,1,O,1,1,2018,71,O,242275,.,.,.,0
ESP,20,f,25,1,O,1,1,2018,84,O,242504,.,.,.,1
ESP,20,f,26,1,O,1,1,2018,71,O,242538,.,.,.,0
ESP,20,f,26,1,O,1,1,2018,84,O,243297,.,.,.,1
ESP,20,f,27,1,O,1,1,2018,71,O,248411,.,.,.,0
ESP,20,f,27,1,O,1,1,2018,84,O,249094,.,.,.,1
ESP,20,f,28,1,O,1,1,2018,71,O,254130,.,.,.,0
ESP,20,f,28,1,O,1,1,2018,84,O,255691,.,.,.,1
ESP,20,f,29,1,O,1,1,2018,71,O,260662,.,.,.,0
ESP,20,f,29,1,O,1,1,2018,84,O,262685,.,.,.,1
ESP,20,f,30,1,O,1,1,2018,71,O,266513,.,.,.,0
ESP,20,f,30,1,O,1,1,2018,84,O,268462,.,.,.,1
ESP,20,f,31,1,O,1,1,2018,71,O,275476,.,.,.,0
ESP,20,f,31,1,O,1,1,2018,84,O,277492,.,.,.,1
ESP,20,f,32,1,O,1,1,2018,71,O,285189,.,.,.,0
ESP,20,f,32,1,O,1,1,2018,84,O,287361,.,.,.,1
ESP,20,f,33,1,O,1,1,2018,71,O,297756,.,.,.,0
ESP,20,f,33,1,O,1,1,2018,84,O,299684,.,.,.,1
ESP,20,f,34,1,O,1,1,2018,71,O,308404,.,.,.,0
ESP,20,f,34,1,O,1,1,2018,84,O,310298,.,.,.,1
ESP,20,f,35,1,O,1,1,2018,71,O,326778,.,.,.,0
ESP,20,f,35,1,O,1,1,2018,84,O,328373,.,.,.,1
ESP,20,f,36,1,O,1,1,2018,71,O,341353,.,.,.,0
ESP,20,f,36,1,O,1,1,2018,84,O,342585,.,.,.,1
ESP,20,f,37,1,O,1,1,2018,71,O,358725,.,.,.,0
ESP,20,f,37,1,O,1,1,2018,84,O,359805,.,.,.,1
ESP,20,f,38,1,O,1,1,2018,71,O,369592,.,.,.,0
ESP,20,f,38,1,O,1,1,2018,84,O,370392,.,.,.,1
ESP,20,f,39,1,O,1,1,2018,71,O,385705,.,.,.,0
ESP,20,f,39,1,O,1,1,2018,84,O,386206,.,.,.,1
ESP,20,f,40,1,O,1,1,2018,71,O,389820,.,.,.,0
ESP,20,f,40,1,O,1,1,2018,84,O,390217,.,.,.,1
ESP,20,f,41,1,O,1,1,2018,71,O,398113,.,.,.,0
ESP,20,f,41,1,O,1,1,2018,84,O,398485,.,.,.,1
ESP,20,f,42,1,O,1,1,2018,71,O,394278,.,.,.,0
ESP,20,f,42,1,O,1,1,2018,84,O,394555,.,.,.,1
ESP,20,f,43,1,O,1,1,2018,71,O,392869,.,.,.,0
ESP,20,f,43,1,O,1,1,2018,84,O,392997,.,.,.,1
ESP,20,f,44,1,O,1,1,2018,71,O,382643,.,.,.,0
ESP,20,f,44,1,O,1,1,2018,84,O,382824,.,.,.,1
ESP,20,f,45,1,O,1,1,2018,71,O,381276,.,.,.,0
ESP,20,f,45,1,O,1,1,2018,84,O,381395,.,.,.,1
ESP,20,f,46,1,O,1,1,2018,71,O,376443,.,.,.,0
ESP,20,f,46,1,O,1,1,2018,84,O,376045,.,.,.,1
ESP,20,f,47,1,O,1,1,2018,71,O,371677,.,.,.,0
ESP,20,f,47,1,O,1,1,2018,84,O,371443,.,.,.,1
ESP,20,f,48,1,O,1,1,2018,71,O,369071,.,.,.,0
ESP,20,f,48,1,O,1,1,2018,84,O,368678,.,.,.,1
ESP,20,f,49,1,O,1,1,2018,71,O,366620,.,.,.,0
ESP,20,f,49,1,O,1,1,2018,84,O,366572,.,.,.,1
ESP,20,f,50,1,O,1,1,2018,71,O,369875,.,.,.,0
ESP,20,f,50,1,O,1,1,2018,84,O,369838,.,.,.,1
ESP,20,f,51,1,O,1,1,2018,71,O,360657,.,.,.,0
ESP,20,f,51,1,O,1,1,2018,84,O,360442,.,.,.,1
ESP,20,f,52,1,O,1,1,2018,71,O,359565,.,.,.,0
ESP,20,f,52,1,O,1,1,2018,84,O,359117,.,.,.,1
ESP,20,f,53,1,O,1,1,2018,71,O,363963,.,.,.,0
ESP,20,f,53,1,O,1,1,2018,84,O,363933,.,.,.,1
ESP,20,f,54,1,O,1,1,2018,71,O,346211,.,.,.,0
ESP,20,f,54,1,O,1,1,2018,84,O,345890,.,.,.,1
ESP,20,f,55,1,O,1,1,2018,71,O,335759,.,.,.,0
ESP,20,f,55,1,O,1,1,2018,84,O,335406,.,.,.,1
ESP,20,f,56,1,O,1,1,2018,71,O,328187,.,.,.,0
ESP,20,f,56,1,O,1,1,2018,84,O,327949,.,.,.,1
ESP,20,f,57,1,O,1,1,2018,71,O,329533,.,.,.,0
ESP,20,f,57,1,O,1,1,2018,84,O,329228,.,.,.,1
ESP,20,f,58,1,O,1,1,2018,71,O,320301,.,.,.,0
ESP,20,f,58,1,O,1,1,2018,84,O,319905,.,.,.,1
ESP,20,f,59,1,O,1,1,2018,71,O,313178,.,.,.,0
ESP,20,f,59,1,O,1,1,2018,84,O,312821,.,.,.,1
ESP,20,f,60,1,O,1,1,2018,71,O,305836,.,.,.,0
ESP,20,f,60,1,O,1,1,2018,84,O,305553,.,.,.,1
ESP,20,f,61,1,O,1,1,2018,71,O,285597,.,.,.,0
ESP,20,f,61,1,O,1,1,2018,84,O,284814,.,.,.,1
ESP,20,f,62,1,O,1,1,2018,71,O,276837,.,.,.,0
ESP,20,f,62,1,O,1,1,2018,84,O,276210,.,.,.,1
ESP,20,f,63,1,O,1,1,2018,71,O,264843,.,.,.,0
ESP,20,f,63,1,O,1,1,2018,84,O,264110,.,.,.,1
ESP,20,f,64,1,O,1,1,2018,71,O,263894,.,.,.,0
ESP,20,f,64,1,O,1,1,2018,84,O,263405,.,.,.,1
ESP,20,f,65,1,O,1,1,2018,71,O,261586,.,.,.,0
ESP,20,f,65,1,O,1,1,2018,84,O,260984,.,.,.,1
ESP,20,f,66,1,O,1,1,2018,71,O,245792,.,.,.,0
ESP,20,f,66,1,O,1,1,2018,84,O,245510,.,.,.,1
ESP,20,f,67,1,O,1,1,2018,71,O,240329,.,.,.,0
ESP,20,f,67,1,O,1,1,2018,84,O,239417,.,.,.,1
ESP,20,f,68,1,O,1,1,2018,71,O,250447,.,.,.,0
ESP,20,f,68,1,O,1,1,2018,84,O,249387,.,.,.,1
ESP,20,f,69,1,O,1,1,2018,71,O,260766,.,.,.,0
ESP,20,f,69,1,O,1,1,2018,84,O,259843,.,.,.,1
ESP,20,f,70,1,O,1,1,2018,71,O,237638,.,.,.,0
ESP,20,f,70,1,O,1,1,2018,84,O,236874,.,.,.,1
ESP,20,f,71,1,O,1,1,2018,71,O,227310,.,.,.,0
ESP,20,f,71,1,O,1,1,2018,84,O,226619,.,.,.,1
ESP,20,f,72,1,O,1,1,2018,71,O,236467,.,.,.,0
ESP,20,f,72,1,O,1,1,2018,84,O,235595,.,.,.,1
ESP,20,f,73,1,O,1,1,2018,71,O,223607,.,.,.,0
ESP,20,f,73,1,O,1,1,2018,84,O,222671,.,.,.,1
ESP,20,f,74,1,O,1,1,2018,71,O,218503,.,.,.,0
ESP,20,f,74,1,O,1,1,2018,84,O,218022,.,.,.,1
ESP,20,f,75,1,O,1,1,2018,71,O,187041,.,.,.,0
ESP,20,f,75,1,O,1,1,2018,84,O,186138,.,.,.,1
ESP,20,f,76,1,O,1,1,2018,71,O,170956,.,.,.,0
ESP,20,f,76,1,O,1,1,2018,84,O,170261,.,.,.,1
ESP,20,f,77,1,O,1,1,2018,71,O,208536,.,.,.,0
ESP,20,f,77,1,O,1,1,2018,84,O,207831,.,.,.,1
ESP,20,f,78,1,O,1,1,2018,71,O,138747,.,.,.,0
ESP,20,f,78,1,O,1,1,2018,84,O,137770,.,.,.,1
ESP,20,f,79,1,O,1,1,2018,71,O,154178,.,.,.,0
ESP,20,f,79,1,O,1,1,2018,84,O,153577,.,.,.,1
ESP,20,f,80,1,O,1,1,2018,71,O,169634,.,.,.,0
ESP,20,f,80,1,O,1,1,2018,84,O,169104,.,.,.,1
ESP,20,f,81,1,O,1,1,2018,71,O,182958,.,.,.,0
ESP,20,f,81,1,O,1,1,2018,84,O,181846,.,.,.,1
ESP,20,f,82,1,O,1,1,2018,71,O,170614,.,.,.,0
ESP,20,f,82,1,O,1,1,2018,84,O,170414,.,.,.,1
ESP,20,f,83,1,O,1,1,2018,71,O,163290,.,.,.,0
ESP,20,f,83,1,O,1,1,2018,84,O,163209,.,.,.,1
ESP,20,f,84,1,O,1,1,2018,71,O,159943,.,.,.,0
ESP,20,f,84,1,O,1,1,2018,84,O,159541,.,.,.,1
ESP,20,f,85,1,O,1,1,2018,71,O,149764,.,.,.,0
ESP,20,f,85,1,O,1,1,2018,84,O,149728,.,.,.,1
ESP,20,f,86,1,O,1,1,2018,71,O,132364,.,.,.,0
ESP,20,f,86,1,O,1,1,2018,84,O,132347,.,.,.,1
ESP,20,f,87,1,O,1,1,2018,71,O,124546,.,.,.,0
ESP,20,f,87,1,O,1,1,2018,84,O,124061,.,.,.,1
ESP,20,f,88,1,O,1,1,2018,71,O,106705,.,.,.,0
ESP,20,f,88,1,O,1,1,2018,84,O,106767,.,.,.,1
ESP,20,f,89,1,O,1,1,2018,71,O,94820,.,.,.,0
ESP,20,f,89,1,O,1,1,2018,84,O,94722,.,.,.,1
ESP,20,f,90,1,O,1,1,2018,71,O,77820,.,.,.,0
ESP,20,f,90,1,O,1,1,2018,84,O,77836,.,.,.,1
ESP,20,f,91,1,O,1,1,2018,71,O,67408,.,.,.,0
ESP,20,f,91,1,O,1,1,2018,84,O,67275,.,.,.,1
ESP,20,f,92,1,O,1,1,2018,71,O,54548,.,.,.,0
ESP,20,f,92,1,O,1,1,2018,84,O,54230,.,.,.,1
ESP,20,f,93,1,O,1,1,2018,71,O,44593,.,.,.,0
ESP,20,f,93,1,O,1,1,2018,84,O,44399,.,.,.,1
ESP,20,f,94,1,O,1,1,2018,71,O,34519,.,.,.,0
ESP,20,f,94,1,O,1,1,2018,84,O,34294,.,.,.,1
ESP,20,f,95,1,O,1,1,2018,71,O,27109,.,.,.,0
ESP,20,f,95,1,O,1,1,2018,84,O,26981,.,.,.,1
ESP,20,f,96,1,O,1,1,2018,71,O,18957,.,.,.,0
ESP,20,f,96,1,O,1,1,2018,84,O,18865,.,.,.,1
ESP,20,f,97,1,O,1,1,2018,71,O,13511,.,.,.,0
ESP,20,f,97,1,O,1,1,2018,84,O,13561,.,.,.,1
ESP,20,f,98,1,O,1,1,2018,71,O,8855,.,.,.,0
ESP,20,f,98,1,O,1,1,2018,84,O,8770,.,.,.,1
ESP,20,f,99,1,O,1,1,2018,71,O,6326,.,.,.,0
ESP,20,f,99,1,O,1,1,2018,84,O,6296,.,.,.,1
ESP,20,f,100,1,O,1,1,2018,71,O,3500,.,.,.,0
ESP,20,f,100,1,O,1,1,2018,84,O,3521,.,.,.,1
ESP,20,f,101,1,O,1,1,2018,71,O,2292,.,.,.,0
ESP,20,f,101,1,O,1,1,2018,84,O,2283,.,.,.,1
ESP,20,f,102,1,O,1,1,2018,71,O,1390,.,.,.,0
ESP,20,f,102,1,O,1,1,2018,84,O,1436,.,.,.,1
ESP,20,f,103,1,O,1,1,2018,71,O,926,.,.,.,0
ESP,20,f,103,1,O,1,1,2018,84,O,925,.,.,.,1
ESP,20,f,104,1,O,1,1,2018,71,O,533,.,.,.,0
ESP,20,f,104,1,O,1,1,2018,84,O,507,.,.,.,1
ESP,20,f,105,+,O,1,1,2018,71,O,633,.,.,.,0
ESP,20,f,105,+,O,1,1,2018,84,O,547,.,.,.,1
ESP,20,m,0,1,O,1,1,2018,71,O,202087,.,.,.,0
ESP,20,m,0,1,O,1,1,2018,84,O,201635,.,.,.,1
ESP,20,m,1,1,O,1,1,2018,71,O,213645,.,.,.,0
ESP,20,m,1,1,O,1,1,2018,84,O,212383,.,.,.,1
ESP,20,m,2,1,O,1,1,2018,71,O,220675,.,.,.,0
ESP,20,m,2,1,O,1,1,2018,84,O,218879,.,.,.,1
ESP,20,m,3,1,O,1,1,2018,71,O,225090,.,.,.,0
ESP,20,m,3,1,O,1,1,2018,84,O,223326,.,.,.,1
ESP,20,m,4,1,O,1,1,2018,71,O,222904,.,.,.,0
ESP,20,m,4,1,O,1,1,2018,84,O,221253,.,.,.,1
ESP,20,m,5,1,O,1,1,2018,71,O,236080,.,.,.,0
ESP,20,m,5,1,O,1,1,2018,84,O,235210,.,.,.,1
ESP,20,m,6,1,O,1,1,2018,71,O,245458,.,.,.,0
ESP,20,m,6,1,O,1,1,2018,84,O,243136,.,.,.,1
ESP,20,m,7,1,O,1,1,2018,71,O,247867,.,.,.,0
ESP,20,m,7,1,O,1,1,2018,84,O,247766,.,.,.,1
ESP,20,m,8,1,O,1,1,2018,71,O,253955,.,.,.,0
ESP,20,m,8,1,O,1,1,2018,84,O,253529,.,.,.,1
ESP,20,m,9,1,O,1,1,2018,71,O,267506,.,.,.,0
ESP,20,m,9,1,O,1,1,2018,84,O,265772,.,.,.,1
ESP,20,m,10,1,O,1,1,2018,71,O,258572,.,.,.,0
ESP,20,m,10,1,O,1,1,2018,84,O,256352,.,.,.,1
ESP,20,m,11,1,O,1,1,2018,71,O,257183,.,.,.,0
ESP,20,m,11,1,O,1,1,2018,84,O,254866,.,.,.,1
ESP,20,m,12,1,O,1,1,2018,71,O,251280,.,.,.,0
ESP,20,m,12,1,O,1,1,2018,84,O,249011,.,.,.,1
ESP,20,m,13,1,O,1,1,2018,71,O,249593,.,.,.,0
ESP,20,m,13,1,O,1,1,2018,84,O,247650,.,.,.,1
ESP,20,m,14,1,O,1,1,2018,71,O,244524,.,.,.,0
ESP,20,m,14,1,O,1,1,2018,84,O,242527,.,.,.,1
ESP,20,m,15,1,O,1,1,2018,71,O,236422,.,.,.,0
ESP,20,m,15,1,O,1,1,2018,84,O,234820,.,.,.,1
ESP,20,m,16,1,O,1,1,2018,71,O,234776,.,.,.,0
ESP,20,m,16,1,O,1,1,2018,84,O,233105,.,.,.,1
ESP,20,m,17,1,O,1,1,2018,71,O,236708,.,.,.,0
ESP,20,m,17,1,O,1,1,2018,84,O,235508,.,.,.,1
ESP,20,m,18,1,O,1,1,2018,71,O,231707,.,.,.,0
ESP,20,m,18,1,O,1,1,2018,84,O,230244,.,.,.,1
ESP,20,m,19,1,O,1,1,2018,71,O,227840,.,.,.,0
ESP,20,m,19,1,O,1,1,2018,84,O,225943,.,.,.,1
ESP,20,m,20,1,O,1,1,2018,71,O,228570,.,.,.,0
ESP,20,m,20,1,O,1,1,2018,84,O,228045,.,.,.,1
ESP,20,m,21,1,O,1,1,2018,71,O,226648,.,.,.,0
ESP,20,m,21,1,O,1,1,2018,84,O,226152,.,.,.,1
ESP,20,m,22,1,O,1,1,2018,71,O,227578,.,.,.,0
ESP,20,m,22,1,O,1,1,2018,84,O,227877,.,.,.,1
ESP,20,m,23,1,O,1,1,2018,71,O,230900,.,.,.,0
ESP,20,m,23,1,O,1,1,2018,84,O,231344,.,.,.,1
ESP,20,m,24,1,O,1,1,2018,71,O,239771,.,.,.,0
ESP,20,m,24,1,O,1,1,2018,84,O,240689,.,.,.,1
ESP,20,m,25,1,O,1,1,2018,71,O,248012,.,.,.,0
ESP,20,m,25,1,O,1,1,2018,84,O,248583,.,.,.,1
ESP,20,m,26,1,O,1,1,2018,71,O,248147,.,.,.,0
ESP,20,m,26,1,O,1,1,2018,84,O,249280,.,.,.,1
ESP,20,m,27,1,O,1,1,2018,71,O,251199,.,.,.,0
ESP,20,m,27,1,O,1,1,2018,84,O,252901,.,.,.,1
ESP,20,m,28,1,O,1,1,2018,71,O,256269,.,.,.,0
ESP,20,m,28,1,O,1,1,2018,84,O,258301,.,.,.,1
ESP,20,m,29,1,O,1,1,2018,71,O,260701,.,.,.,0
ESP,20,m,29,1,O,1,1,2018,84,O,263601,.,.,.,1
ESP,20,m,30,1,O,1,1,2018,71,O,264985,.,.,.,0
ESP,20,m,30,1,O,1,1,2018,84,O,268468,.,.,.,1
ESP,20,m,31,1,O,1,1,2018,71,O,271923,.,.,.,0
ESP,20,m,31,1,O,1,1,2018,84,O,275833,.,.,.,1
ESP,20,m,32,1,O,1,1,2018,71,O,282784,.,.,.,0
ESP,20,m,32,1,O,1,1,2018,84,O,286723,.,.,.,1
ESP,20,m,33,1,O,1,1,2018,71,O,294709,.,.,.,0
ESP,20,m,33,1,O,1,1,2018,84,O,299367,.,.,.,1
ESP,20,m,34,1,O,1,1,2018,71,O,305672,.,.,.,0
ESP,20,m,34,1,O,1,1,2018,84,O,310886,.,.,.,1
ESP,20,m,35,1,O,1,1,2018,71,O,325406,.,.,.,0
ESP,20,m,35,1,O,1,1,2018,84,O,331032,.,.,.,1
ESP,20,m,36,1,O,1,1,2018,71,O,342562,.,.,.,0
ESP,20,m,36,1,O,1,1,2018,84,O,348127,.,.,.,1
ESP,20,m,37,1,O,1,1,2018,71,O,360758,.,.,.,0
ESP,20,m,37,1,O,1,1,2018,84,O,366775,.,.,.,1
ESP,20,m,38,1,O,1,1,2018,71,O,373471,.,.,.,0
ESP,20,m,38,1,O,1,1,2018,84,O,378443,.,.,.,1
ESP,20,m,39,1,O,1,1,2018,71,O,393358,.,.,.,0
ESP,20,m,39,1,O,1,1,2018,84,O,397920,.,.,.,1
ESP,20,m,40,1,O,1,1,2018,71,O,401571,.,.,.,0
ESP,20,m,40,1,O,1,1,2018,84,O,405455,.,.,.,1
ESP,20,m,41,1,O,1,1,2018,71,O,408591,.,.,.,0
